Date,huc12,ppt,tmean,tmax,tmin
2012-06-01,170402080602,7.368256911849879,15.701672243584223,24.23902983040012,7.1652501837297775
2012-06-01,170402080603,7.6037515714950965,15.339703095818361,23.727077209218198,6.953335066506236
2012-06-01,170402080605,6.0663696175666155,16.07613077594514,25.399106485234967,6.7542083573455605
2012-06-01,170402080607,6.474765264530062,16.13386149906175,25.744764745495726,6.524020299380525
2012-06-01,170402080606,6.066512339614846,16.374197712381378,26.01783628520367,6.731579895844595
2012-06-01,170402080507,7.486472498431518,16.628591715461134,25.777635204484344,7.480571529393479
2012-06-01,170402080101,7.0802171809898375,15.002200187998971,23.46322889753208,6.542217013790349
2012-06-01,170402080103,5.957544461765109,14.83539453183786,22.516372150312513,7.155271225039483
2012-06-01,170402080206,6.165826166341341,14.428245356177818,22.205466928179916,6.652034614262399
2012-06-01,170402080501,6.827279038618258,15.7675020103683,24.02237242510218,7.513607517402328
2012-06-01,170402080502,5.8059544744086615,15.702400333681279,24.14150162882689,7.264279986852263
2012-06-01,170402080503,6.661491357425198,16.346800580517996,25.263293462512138,7.431306089477975
2012-06-01,170402080504,10.766318831155722,15.203567108305371,23.593779140887875,6.814346568891317
2012-06-01,170402080505,9.52344279160714,15.869882985939075,24.86346534990981,6.8772060224537075
2012-06-01,170402080601,7.662379439994924,15.163136995946381,23.052371004636296,7.274952267578006
2012-06-01,170402080604,5.954733955244874,15.865324952483713,25.042289231589468,6.689427494463337
2012-06-01,170402080305,6.924811519184939,16.153756372698457,24.99346724233992,7.31506059469421
2012-06-01,170402080306,5.143191465795587,16.483482142321996,25.958853225270968,7.009120931406846
2012-06-01,170402080201,5.346270074911409,14.465230648412835,23.268685258086467,5.66273178037212
2012-06-01,170402080203,4.584510290793626,16.33389765279475,25.144868438692292,7.524008124900264
2012-06-01,170402080202,4.403964154775145,14.992874346171574,24.613899858396305,5.372865289736505
2012-06-01,170402080204,4.09899447425161,15.543456460907425,25.304799943706985,5.7830852948141835
2012-06-01,170402080208,5.937713407644523,15.952568831537693,24.25689496722733,7.6492604421578045
2012-06-01,170402080209,6.791866594933251,15.573827845285686,23.86968938853519,7.27892825556847
2012-06-01,170402080207,5.12193324323795,15.749622028882053,24.36543305053904,7.134776440820532
2012-06-01,170402080210,5.20980187528668,16.01353048975612,25.00287739009884,7.025204474566181
2012-06-01,170402080301,6.226236311663222,15.869618331615012,24.07198463743599,7.6681758438176795
2012-06-01,170402080303,5.668619415741761,16.60412224069047,25.467194309612093,7.742019681630784
2012-06-01,170402080302,4.237615983655555,16.692803300528166,26.317916253484402,7.068750285240541
2012-06-01,170402080304,5.920874863743438,15.987970673532942,24.614561863214888,7.362344978709585
2012-06-01,170402080307,4.811716622327529,16.27044057987564,25.463246874710222,7.078553971385862
2012-06-01,170402080308,4.7168380206420935,16.478163117393454,26.294678180248706,6.662642778377663
2012-06-01,170402080401,4.912429122206445,16.415067586738218,26.0062069962816,6.824918821025062
2012-06-01,170402080403,6.0290205011001,15.937626404814669,25.19055601965377,6.685738156566691
2012-06-01,170402080205,4.67605976826385,15.477921796959139,24.92267105779915,6.03415911932972
2012-06-01,170402080402,7.201584516771953,15.647635058188921,24.389354117257255,6.906936348506381
2012-06-01,170402080404,6.3819089464162255,15.662984907768013,24.686230641448464,6.6407414060394245
2012-07-01,170402080608,15.792873079127965,22.455882171358784,32.530838530768605,12.38190422596584
2012-07-01,170402080102,23.96051239139441,20.877372463162136,29.43076065297311,12.324993583445371
2012-07-01,170402080104,24.12377061833469,20.378180122218765,28.143063067998085,12.614294458826548
2012-07-01,170402080106,28.676817944690576,21.212288010667997,29.143133124698593,13.282447951421299
2012-07-01,170402080107,28.147691689104345,20.94514004849073,29.734150003408864,12.157129964334661
2012-07-01,170402080105,25.28385214921533,20.92474389365225,30.088760351412226,11.761727660352534
2012-07-01,170402080108,24.010188784802768,20.972816683844467,30.261677721670186,11.684908331075968
2012-07-01,170402080211,22.8163068461156,21.715295945090812,30.25137526035498,13.180185103293597
2012-07-01,170402080506,16.621570291620824,22.577090711039506,31.379055876250664,13.776125980808832
2012-07-01,170402080602,20.610090246785795,21.66179753727001,30.362044029144027,12.96251283627268
2012-07-01,170402080603,19.322376831149974,21.35257069563284,29.762657782376845,12.943351553053004
2012-07-01,170402080605,20.99983450932264,22.064535829647202,31.81118299143515,12.318837707618753
2012-07-01,170402080607,20.188794807729522,22.123191038073415,31.95988277160445,12.287500287247541
2012-07-01,170402080606,20.423328305134103,22.244272770772458,32.45589886892642,12.033626021724116
2012-07-01,170402080507,16.685258204720224,22.41996500935482,32.0727246636038,12.768250228079008
2012-07-01,170402080101,22.325318622386607,20.839320530253605,29.566771198685757,12.112895510606704
2012-07-01,170402080103,23.572839280523723,20.935335970803518,28.435566245610985,13.436098518882764
2012-07-01,170402080206,26.20147833409647,20.365337357881298,27.918262948067955,12.813383660986595
2012-07-01,170402080501,18.60830601954597,21.824145087510527,29.943997061038445,13.70516246236013
2012-07-01,170402080502,21.46943680552423,21.699117861295996,29.998626033408534,13.400565752433678
2012-07-01,170402080503,17.161811430442768,22.294263537176725,31.22432117900629,13.36515697994451
2012-07-01,170402080504,16.530064799978184,21.23585608737303,29.43210073792108,13.040635845920823
2012-07-01,170402080505,16.399207422252648,21.81952412477639,30.961921163931873,12.678140467835542
2012-07-01,170402080601,22.271478273769812,21.199757902555614,29.122347787729403,13.278173445415934
2012-07-01,170402080604,20.215700334267126,21.83939697817979,31.23139613052298,12.448396466975836
2012-07-01,170402080305,16.86395268468059,22.306300955391972,30.59292758705404,14.020684611384771
2012-07-01,170402080306,17.6903830484204,22.507469954545286,31.45037953865313,13.565653775990883
2012-07-01,170402080201,26.645192688403377,20.282526842139795,29.253778085575732,11.312218316498292
2012-07-01,170402080203,24.65853850804382,22.006368377799205,30.73897814262291,13.274655430898543
2012-07-01,170402080202,25.867158812440287,20.721078311155892,30.398804421812844,11.044311638579284
2012-07-01,170402080204,24.18702339829006,21.269426820233644,30.89767221926834,11.64210407438424
2012-07-01,170402080208,26.475490219325426,21.621170302710336,29.693050674588733,13.550234549415974
2012-07-01,170402080209,27.80450965899013,21.25839589881558,29.078536406168233,13.439288566715984
2012-07-01,170402080207,23.567873993926717,21.511576147145572,29.87348304969678,13.150648956563241
