Year,huc12,Irrigated,Non-irrigated
2012,170402080108,25880.023529411767,148390.34901960776
2012,170402080211,6484.298039215687,229934.38431372555
2012,170402080308,14867.87843137255,108790.83137254909
2012,170402080602,385.81960784313725,155878.6705882353
2012,170402080603,1960.6823529411758,154450.7019607845
2012,170402080605,69642.91764705878,204049.40784313716
2012,170402080607,63694.196078431414,106937.51764705888
2012,170402080606,51244.0117647059,58964.039215686265
2012,170402080507,11266.690196078433,131376.33333333334
2012,170402080101,430.99607843137255,148020.86274509813
2012,170402080103,195.22745098039218,56769.15294117657
2012,170402080206,167.0,115587.44313725483
2012,170402080506,3590.6627450980395,118398.72156862752
2013,170402080507,13714.003921568627,128929.01960784316
2013,170402080101,1044.5686274509803,147407.29019607857
2013,170402080103,258.1607843137255,56706.21960784324
2013,170402080503,4727.415686274509,158548.47450980337
2013,170402080501,5735.0745098039215,152000.51764705885
2013,170402080502,1542.3215686274511,64554.23529411766
2013,170402080606,54325.91372549021,55882.13725490194
2013,170402080504,998.9647058823533,189575.19215686287
2013,170402080206,389.0,115365.44313725483
2013,170402080607,67102.87058823534,103528.84313725497
2013,170402080211,10621.596078431372,225797.08627450987
2013,170402080603,3854.8196078431365,152556.56470588254
2013,170402080602,2598.3137254901962,153666.17647058825
2013,170402080506,6644.313725490198,115345.07058823538
2013,170402080108,35164.509803921566,139105.86274509795
2013,170402080105,14027.639215686282,112537.42352941193
2013,170402080107,9553.505882352942,130813.7372549022
2013,170402080106,6145.796078431374,99314.50980392176
2013,170402080102,2987.686274509804,151952.8000000004
2013,170402080505,3524.4666666666667,130577.78431372553
2013,170402080605,76995.53333333328,196696.79215686265
2013,170402080104,4977.552941176467,108636.31372549024
2013,170402080608,105383.87450980401,210901.2392156864
2013,170402080305,1332.0,101853.95686274505
2013,170402080601,2063.262745098039,141802.94901960788
2013,170402080404,5529.011764705882,154451.92549019612
2013,170402080402,7712.5843137254915,106466.88235294117
2013,170402080205,7049.211764705885,92078.76470588235
2013,170402080403,13055.901960784311,114930.23921568613
2013,170402080401,23583.137254901972,149097.45490196088
2013,170402080308,19132.462745098048,104526.24705882359
2013,170402080307,17584.349019607842,172642.2627450981
2013,170402080304,7541.070588235294,138484.32156862735
2013,170402080302,14261.945098039216,173973.6235294114
2013,170402080604,17357.76470588235,87162.08627450996
2013,170402080301,1.0,75122.63137254893
2013,170402080303,1922.8470588235293,78838.57254901977
2013,170402080201,5313.517647058824,82110.84705882361
2013,170402080203,2825.4745098039216,48380.031372549114
2013,170402080202,21262.156862745094,193783.74117647047
2013,170402080306,12410.607843137255,101726.3960784314
2013,170402080208,2866.3333333333335,82956.32549019612
2013,170402080209,3396.8705882352942,154209.1333333331
2013,170402080207,5637.560784313727,144750.79999999984
2013,170402080210,9214.364705882352,124684.82745098058
2013,170402080204,67810.23921568632,152330.64313725487
2014,170402080207,6972.1450980392165,143416.21568627434
2014,170402080306,14135.5294117647,100001.474509804
2014,170402080201,14544.56862745097,72879.79607843143
2014,170402080203,3611.913725490196,47593.592156862855
2014,170402080202,27053.63921568627,187992.25882352924
2014,170402080204,69290.73725490205,150850.14509803924
2014,170402080208,3287.333333333333,82535.32549019613
2014,170402080209,3689.133333333333,153916.87058823506
2014,170402080305,1383.0,101802.95686274505
2014,170402080307,20702.92156862745,169523.69019607845
2014,170402080303,2235.211764705882,78526.20784313742
2014,170402080302,13941.474509803922,174294.09411764666
2014,170402080304,6515.9764705882335,139509.4156862744
2014,170402080604,17302.76470588235,87217.08627450996
2014,170402080401,25738.376470588242,146942.2156862746
2014,170402080403,13945.078431372549,114041.06274509791
2014,170402080205,7503.176470588238,91624.8
2014,170402080402,7783.203921568627,106396.26274509802
2014,170402080404,6560.568627450982,153420.3686274509
2014,170402080301,2.7372549019607844,75120.89411764697
2014,170402080601,645.9529411764706,143220.25882352947
2014,170402080308,20421.890196078435,103236.81960784322
2014,170402080504,1178.9647058823534,189395.19215686287
2014,170402080505,3832.0117647058823,130270.2392156863
2014,170402080608,103479.92156862757,212805.19215686287
2014,170402080102,3519.309803921569,151421.17647058866
2014,170402080104,5410.674509803919,108203.19215686283
2014,170402080106,6061.733333333334,99398.5725490198
2014,170402080107,12180.619607843139,128186.62352941201
2014,170402080105,15275.258823529415,111289.80392156877
2014,170402080108,37042.41568627451,137227.956862745
2014,170402080211,12116.568627450979,224302.11372549023
2014,170402080506,6323.937254901959,115665.4470588236
2014,170402080602,1996.1490196078432,154268.34117647063
2014,170402080210,10118.403921568628,123780.78823529431
2014,170402080605,76812.8784313725,196879.44705882343
2014,170402080603,3463.270588235295,152948.11372549034
2014,170402080502,1973.227450980392,64123.32941176472
2014,170402080501,6469.396078431374,151266.1960784314
2014,170402080206,405.0,115349.44313725483
2014,170402080503,7003.411764705881,156272.47843137203
2014,170402080101,1272.3921568627452,147179.4666666668
2014,170402080507,13512.152941176466,129130.87058823532
2014,170402080606,53275.639215686286,56932.411764705845
2014,170402080607,66675.3490196079,103956.36470588241
2014,170402080103,295.3607843137255,56669.019607843235
2015,170402080507,13895.937254901955,128747.08627450984
2015,170402080503,5962.698039215686,157313.19215686215
2015,170402080502,2188.6745098039214,63907.88235294118
2015,170402080501,10102.419607843138,147633.17254901968
2015,170402080206,504.0,115250.44313725483
2015,170402080103,381.0235294117647,56583.356862745204
2015,170402080101,2629.156862745098,145822.70196078447
2015,170402080504,1146.9647058823534,189427.19215686287
2015,170402080603,7081.6705882352935,149329.71372549038
2015,170402080607,67605.7803921569,103025.93333333339
2015,170402080605,77867.75686274502,195824.5686274509
2015,170402080505,3580.8039215686276,130521.44705882357
2015,170402080602,2165.333333333333,154099.15686274512
2015,170402080506,6621.631372549021,115367.75294117659
2015,170402080211,15300.050980392158,221118.6313725491
2015,170402080108,41235.63529411765,133034.73725490185
2015,170402080105,18638.87058823529,107926.1921568629
2015,170402080107,15546.999999999998,124820.24313725512
2015,170402080606,55821.08627450982,54386.96470588233
2015,170402080102,5352.313725490196,149588.17254901998
2015,170402080201,17141.611764705875,70282.75294117653
2015,170402080604,17422.76470588235,87097.08627450996
2015,170402080402,9765.078431372554,104414.38823529407
2015,170402080205,8373.43529411765,90754.54117647058
2015,170402080403,16614.862745098035,111371.27843137243
2015,170402080401,28493.41176470589,144187.180392157
2015,170402080308,21385.16470588236,102273.54509803926
2015,170402080307,21073.32156862745,169153.29019607848
2015,170402080304,8523.850980392157,137501.5411764705
2015,170402080302,16367.047058823531,171868.52156862713
2015,170402080601,4208.552941176471,139657.6588235295
2015,170402080303,2367.5529411764705,78393.86666666684
2015,170402080207,7464.333333333334,142924.0274509802
2015,170402080209,3815.9333333333334,153790.07058823507
2015,170402080208,3691.3333333333335,82131.32549019612
2015,170402080204,76537.65098039218,143603.23137254902
2015,170402080202,29652.709803921553,185393.18823529384
2015,170402080203,4527.894117647059,46677.61176470599
2015,170402080306,16114.984313725487,98022.01960784319
2015,170402080305,2334.0,100851.95686274505
2015,170402080301,2.7372549019607844,75120.89411764697
2015,170402080210,11153.435294117644,122745.7568627453
2015,170402080104,5878.662745098038,107735.20392156871
2015,170402080608,105974.1333333334,210310.98039215693
2015,170402080106,7173.749019607844,98286.55686274526
2015,170402080404,6599.9882352941195,153380.9490196078
2016,170402080601,3166.5607843137254,140699.6509803922
2016,170402080604,17354.76470588235,87165.08627450996
2016,170402080305,2892.921568627451,100293.03529411761
2016,170402080306,16039.188235294116,98097.81568627458
2016,170402080201,12487.768627450976,74936.59607843141
2016,170402080203,4680.098039215686,46525.40784313736
2016,170402080202,30278.372549019612,184767.52549019584
2016,170402080204,75517.83137254904,144623.0509803922
2016,170402080208,2987.333333333333,82835.32549019613
2016,170402080205,7143.721568627451,91984.25490196078
2016,170402080505,3838.2549019607845,130263.99607843142
2016,170402080210,10889.501960784313,123009.69019607859
2016,170402080301,3.7372549019607844,75119.89411764697
2016,170402080303,2837.741176470588,77923.67843137271
2016,170402080302,18677.17254901961,169558.39607843113
2016,170402080304,9034.501960784315,136990.89019607834
2016,170402080307,22037.580392156862,168189.03137254907
2016,170402080308,22884.717647058824,100773.9921568628
2016,170402080401,29526.2117647059,143154.38039215695
2016,170402080209,3738.156862745098,153867.8470588233
2016,170402080207,7057.266666666667,143331.0941176469
2016,170402080503,6529.898039215685,156745.99215686214
2016,170402080502,2144.521568627451,63952.03529411767
2016,170402080608,108483.93725490205,207801.17647058834
2016,170402080102,6579.454901960785,148361.03137254945
2016,170402080104,6127.039215686272,107486.82745098052
2016,170402080106,8685.603921568629,96774.7019607845
2016,170402080107,14368.674509803921,125998.56862745121
2016,170402080105,20898.97254901962,105666.09019607861
2016,170402080108,40898.20392156863,133372.16862745085
2016,170402080211,16864.18823529412,219554.49411764715
2016,170402080506,6941.188235294119,115048.19607843146
2016,170402080602,3023.027450980393,153241.4627450981
2016,170402080603,7420.0549019607815,148991.3294117649
2016,170402080605,80036.40392156859,193655.9215686273
2016,170402080607,67838.41568627456,102793.29803921575
2016,170402080606,56329.043137254914,53879.007843137246
2016,170402080507,14116.70196078431,128526.32156862745
2016,170402080101,3478.1686274509802,144973.6901960786
2016,170402080103,456.8588235294118,56507.52156862755
2016,170402080206,603.0,115151.44313725483
2016,170402080501,8912.854901960787,148822.73725490202
2016,170402080504,1222.823529411765,189351.33333333346
2016,170402080403,19265.215686274507,108720.9254901959
2016,170402080404,7975.117647058825,152005.8196078431
2016,170402080402,8814.717647058827,105364.74901960787
2017,170402080504,1332.7843137254904,189241.37254901972
2017,170402080503,6704.95294117647,156570.93725490145
2017,170402080502,2244.8549019607844,63851.70196078432
2017,170402080501,11706.196078431376,146029.39607843145
2017,170402080206,697.0,115057.44313725483
2017,170402080103,540.7450980392157,56423.63529411775
2017,170402080101,5074.650980392156,143377.2078431374
2017,170402080507,13191.152941176466,129451.87058823532
2017,170402080606,54062.22352941177,56145.827450980374
2017,170402080607,69052.05098039222,101579.66274509812
2017,170402080605,81314.36862745092,192377.95686274493
2017,170402080603,9903.431372549017,146507.95294117663
2017,170402080602,7518.7843137254895,148745.70588235295
2017,170402080506,6351.168627450981,115638.21568627462
2017,170402080211,15211.854901960782,221206.82745098046
2017,170402080108,41598.768627450976,132671.60392156852
2017,170402080105,22183.458823529425,104381.60392156887
2017,170402080107,14603.533333333333,125763.70980392181
2017,170402080106,8521.811764705883,96938.4941176472
2017,170402080505,4077.8352941176468,130024.41568627454
2017,170402080104,6363.73333333333,107250.13333333342
2017,170402080604,17373.76470588235,87146.08627450996
2017,170402080306,14777.160784313724,99359.84313725495
2017,170402080404,7625.211764705886,152355.72549019603
2017,170402080402,9187.000000000005,104992.46666666665
2017,170402080205,6859.635294117646,92268.3411764706
2017,170402080403,18681.780392156867,109304.36078431355
2017,170402080401,29114.435294117662,143566.1568627452
2017,170402080308,20518.796078431376,103139.91372549026
2017,170402080307,20761.423529411768,169465.1882352942
2017,170402080304,8252.211764705882,137773.1803921568
2017,170402080302,16706.811764705883,171528.75686274478
2017,170402080303,2819.372549019608,77942.0470588237
2017,170402080301,4.737254901960784,75118.89411764697
2017,170402080210,11097.01176470588,122802.18039215704
2017,170402080207,7276.074509803922,143112.28627450962
2017,170402080209,4035.282352941176,153570.72156862725
2017,170402080208,3818.3333333333335,82004.32549019613
2017,170402080204,73825.67058823528,146315.21176470586
2017,170402080202,24993.49019607842,190052.40784313704
2017,170402080203,4474.41568627451,46731.090196078534
2017,170402080201,9647.023529411768,77777.34117647061
2017,170402080305,3168.0,100017.95686274506
2017,170402080102,7022.941176470587,147917.54509803964
2017,170402080608,107128.79215686282,209156.32156862755
2017,170402080601,5912.113725490196,137954.09803921572
2018,170402080306,15115.086274509804,99021.91764705887
2018,170402080201,11710.286274509801,75714.07843137263
2018,170402080203,3925.9411764705883,47279.56470588246
2018,170402080202,27194.3294117647,187851.56862745076
2018,170402080204,79326.4039215687,140814.47843137258
2018,170402080208,3605.1882352941175,82217.47058823534
2018,170402080209,2777.2156862745096,154828.78823529388
2018,170402080207,6402.992156862746,143985.36862745084
2018,170402080210,9383.960784313724,124515.23137254918
2018,170402080301,8.886274509803922,75114.74509803913
2018,170402080303,2372.8392156862747,78388.58039215703
2018,170402080302,16754.552941176473,171481.01568627416
2018,170402080304,8432.313725490196,137593.07843137244
2018,170402080307,18674.32156862745,171552.29019607848
2018,170402080308,18221.160784313728,105437.54901960789
2018,170402080401,28343.749019607854,144336.84313725497
2018,170402080403,16675.768627450983,111310.3725490195
2018,170402080205,6806.694117647057,92321.28235294117
2018,170402080402,7895.611764705884,106283.85490196083
2018,170402080404,7014.015686274512,152966.9215686274
2018,170402080102,6145.0039215686265,148795.4823529416
2018,170402080305,3011.0,100174.95686274506
2018,170402080604,17298.76470588235,87221.08627450996
2018,170402080608,107143.66666666674,209141.44705882363
2018,170402080601,5372.698039215686,138493.51372549025
2018,170402080106,8901.31764705882,96558.98823529428
2018,170402080107,15037.996078431373,125329.24705882376
2018,170402080105,20434.466666666664,106130.59607843154
2018,170402080108,37819.6,136450.77254901952
2018,170402080211,14303.85882352941,222114.82352941186
2018,170402080506,6336.411764705883,115652.97254901972
2018,170402080602,7119.3725490196075,149145.11764705883
2018,170402080603,8509.745098039215,147901.63921568647
2018,170402080605,80267.28627450977,193425.0392156861
2018,170402080607,68649.24313725495,101982.47058823534
2018,170402080104,6596.101960784316,107017.76470588248
2018,170402080507,12965.580392156857,129677.44313725492
2018,170402080101,4544.419607843138,143907.4392156864
2018,170402080103,704.6,56259.780392156965
2018,170402080206,834.0,114920.4431372548
2018,170402080501,10910.301960784313,146825.29019607848
2018,170402080502,2244.737254901961,63851.81960784315
2018,170402080503,6004.117647058823,157271.77254901905
2018,170402080504,1610.0549019607847,188964.10196078444
2018,170402080505,4142.992156862745,129959.25882352945
2018,170402080606,56521.36470588237,53686.68627450978
2019,170402080209,3217.2431372549017,154388.76078431352
2019,170402080208,3731.6823529411768,82090.97647058828
2019,170402080204,84728.07843137263,135412.8039215686
2019,170402080305,4059.0,99126.95686274508
2019,170402080203,3813.98431372549,47391.521568627555
2019,170402080201,12300.90980392156,75123.45490196087
2019,170402080306,16121.964705882354,98015.03921568632
2019,170402080207,6879.937254901961,143508.42352941158
2019,170402080202,31609.58039215684,183436.3176470586
2019,170402080210,11752.486274509807,122146.70588235313
2019,170402080307,21854.560784313726,168372.05098039214
2019,170402080303,2904.5019607843137,77856.91764705899
2019,170402080302,18333.86666666667,169901.70196078403
2019,170402080304,8957.24705882353,137068.14509803912
2019,170402080308,21673.733333333337,101984.9764705883
2019,170402080401,30235.776470588247,142444.8156862746
2019,170402080403,18729.921568627447,109256.21960784298
2019,170402080205,6669.874509803919,92458.1019607843
2019,170402080402,12065.874509803925,102113.59215686272
2019,170402080604,17476.76470588235,87043.08627450996
2019,170402080301,15.71764705882353,75107.9137254901
2019,170402080601,4794.517647058824,139071.6941176471
2019,170402080607,70809.20392156868,99822.50980392162
2019,170402080504,2097.392156862745,188476.76470588247
2019,170402080102,8146.443137254901,146794.0431372554
2019,170402080104,7385.50980392157,106228.35686274518
2019,170402080106,9628.91764705882,95831.3882352943
2019,170402080107,14840.18431372549,125527.05882352963
2019,170402080105,20249.584313725478,106315.47843137274
2019,170402080108,39801.56078431373,134468.81176470575
2019,170402080211,17524.964705882354,218893.71764705892
2019,170402080506,6273.8117647058825,115715.57254901971
2019,170402080602,4948.854901960784,151315.63529411767
2019,170402080505,4461.282352941173,129640.96862745102
2019,170402080603,12002.211764705882,144409.17254901977
2019,170402080404,7439.894117647061,152541.04313725492
2019,170402080606,56578.0274509804,53630.02352941175
2019,170402080507,13024.39607843137,129618.62745098042
2019,170402080101,5239.650980392157,143212.2078431374
2019,170402080103,896.992156862745,56067.38823529422
2019,170402080206,1350.9960784313726,114403.44705882343
2019,170402080501,9893.611764705884,147841.98039215693
2019,170402080502,2776.0705882352945,63320.48627450981
2019,170402080503,6905.662745098038,156370.22745097982
2019,170402080605,82447.67058823524,191244.6549019607
2019,170402080608,106773.47058823539,209511.643137255
2020,170402080601,3866.949019607844,139999.2627450981
2020,170402080608,107669.55294117657,208615.56078431386
2020,170402080503,6085.960784313724,157189.92941176414
2020,170402080502,3152.61568627451,62943.94117647059
2020,170402080501,12184.537254901958,145551.05490196086
2020,170402080206,1786.105882352941,113968.33725490188
2020,170402080103,1304.305882352941,55660.07450980402
2020,170402080101,4896.027450980392,143555.83137254918
2020,170402080507,12542.047058823526,130100.97647058826
2020,170402080606,55380.41176470589,54827.63921568627
2020,170402080607,70461.14117647061,100170.57254901968
2020,170402080605,80750.08627450974,192942.23921568622
2020,170402080603,13075.470588235292,143335.91372549036
2020,170402080602,4432.203921568627,151832.28627450982
2020,170402080506,5954.835294117647,116034.54901960798
2020,170402080211,17118.443137254897,219300.23921568634
2020,170402080108,39865.27450980394,134405.09803921558
2020,170402080105,22689.482352941188,103875.58039215705
2020,170402080107,17165.20784313726,123202.03529411789
2020,170402080106,10395.721568627447,95064.58431372567
2020,170402080104,7987.152941176474,105626.7137254903
2020,170402080504,2971.333333333334,187602.82352941186
2020,170402080505,3638.6117647058823,130463.63921568631
2020,170402080604,17454.76470588235,87065.08627450996
2020,170402080305,4627.529411764705,98558.4274509804
2020,170402080404,8108.321568627453,151872.61568627442
2020,170402080402,13226.254901960792,100953.2117647059
2020,170402080205,7805.588235294117,91322.38823529411
2020,170402080403,17262.97254901961,110723.16862745084
2020,170402080401,29673.556862745114,143007.0352941177
2020,170402080308,21644.819607843136,102013.8901960785
2020,170402080307,21565.419607843138,168661.19215686276
2020,170402080304,8509.360784313725,137516.03137254892
2020,170402080302,18667.596078431376,169567.9725490193
2020,170402080102,9494.650980392158,145445.83529411806
2020,170402080303,3124.5333333333333,77636.88627450996
2020,170402080210,12590.32941176471,121308.86274509816
2020,170402080207,7977.976470588236,142410.3843137253
2020,170402080209,3893.7529411764704,153712.25098039198
2020,170402080208,5945.196078431372,79877.46274509809
2020,170402080204,90874.43921568638,129266.44313725492
2020,170402080202,41636.04705882353,173409.85098039202
2020,170402080203,5044.913725490195,46160.59215686285
2020,170402080201,20480.21568627451,66944.14901960788
2020,170402080306,16797.74117647059,97339.26274509811
2020,170402080301,27.658823529411766,75095.9725490195
2021,170402080608,97348.2274509805,218936.88627450998
2021,170402080102,5122.294117647059,149818.1921568631
2021,170402080601,756.6470588235294,143109.5647058824
2021,170402080201,4653.843137254902,82770.52156862755
2021,170402080203,1989.3960784313726,49216.109803921674
2021,170402080202,21600.34509803921,193445.55294117628
2021,170402080204,68611.90980392159,151528.97254901964
2021,170402080208,2654.1960784313724,83168.46274509809
2021,170402080209,1718.1490196078432,155887.85490196059
2021,170402080207,5278.121568627452,145110.23921568613
2021,170402080210,6639.545098039213,127259.64705882368
2021,170402080306,13473.886274509805,100663.11764705888
2021,170402080301,12.737254901960785,75110.89411764697
2021,170402080302,13469.63137254902,174765.93725490157
2021,170402080304,7595.086274509804,138430.30588235284
2021,170402080307,17455.0705882353,172771.54117647064
2021,170402080308,18157.52941176471,105501.18039215692
2021,170402080401,27497.007843137268,145183.58431372556
2021,170402080403,12470.43529411765,115515.7058823528
2021,170402080205,6192.745098039214,92935.23137254902
2021,170402080402,9716.094117647066,104463.3725490196
2021,170402080303,1749.9686274509804,79011.45098039231
2021,170402080404,4226.294117647059,155754.64313725487
2021,170402080305,2373.321568627451,100812.6352941176
2021,170402080505,3151.078431372549,130951.17254901964
2021,170402080107,9388.388235294118,130978.85490196104
2021,170402080105,14093.70196078432,112471.36078431386
2021,170402080108,31612.192156862748,142658.18039215682
2021,170402080211,9191.635294117648,227227.0470588237
2021,170402080506,3989.5019607843133,117999.88235294128
2021,170402080602,943.4000000000001,155321.09019607847
2021,170402080603,5852.027450980392,150559.35686274525
2021,170402080605,76407.694117647,197284.6313725489
2021,170402080604,17038.76470588235,87481.08627450996
2021,170402080607,67777.34901960788,102854.36470588244
2021,170402080507,11149.588235294115,131493.4352941177
2021,170402080101,1784.1098039215685,146667.749019608
2021,170402080103,936.7568627450981,56027.623529411874
2021,170402080206,1237.2156862745098,114517.22745098031
2021,170402080501,4478.698039215683,153256.89411764714
2021,170402080502,1311.6980392156865,64784.85882352941
2021,170402080503,3169.4823529411765,160106.4078431367
2021,170402080504,2109.160784313726,188464.9960784315
2021,170402080606,53224.23529411765,56983.81568627449
2021,170402080106,7932.905882352941,97527.4000000002
2021,170402080104,5972.545098039216,107641.32156862758
2022,170402080104,6410.199999999997,107203.66666666676
2022,170402080305,3227.921568627451,99958.03529411761
2022,170402080306,16137.06666666667,97999.93725490203
2022,170402080201,15477.380392156847,71946.98431372552
2022,170402080203,3696.070588235294,47509.43529411775
2022,170402080202,29994.682352941163,185051.21568627428
2022,170402080204,77703.15686274515,142437.72549019606
2022,170402080208,3970.0,81852.65882352946
2022,170402080209,2998.843137254902,154607.1607843135
2022,170402080207,7121.003921568627,143267.35686274493
2022,170402080210,11652.490196078425,122246.70196078444
2022,170402080301,9.717647058823529,75113.9137254901
2022,170402080303,2166.5254901960784,78594.89411764724
2022,170402080302,17834.08627450981,170401.48235294083
2022,170402080304,8752.419607843138,137272.97254901953
2022,170402080307,22086.470588235294,168140.1411764706
2022,170402080308,21012.125490196086,102646.58431372556
2022,170402080401,31320.239215686295,141360.3529411766
2022,170402080403,17214.88235294117,110771.25882352926
2022,170402080205,8666.803921568626,90461.1725490196
2022,170402080402,12675.980392156871,101503.48627450978
2022,170402080102,4767.333333333333,150173.15294117684
2022,170402080604,17347.76470588235,87172.08627450996
2022,170402080505,4197.807843137255,129904.44313725493
2022,170402080106,10222.556862745098,95237.74901960805
2022,170402080107,14594.470588235292,125772.77254901988
2022,170402080105,17985.862745098042,108579.20000000016
2022,170402080108,39262.168627450985,135008.20392156852
2022,170402080211,16082.533333333333,220336.14901960792
2022,170402080506,5958.286274509805,116031.0980392158
2022,170402080602,4303.8039215686285,151960.68627450982
2022,170402080603,10159.145098039215,146252.23921568645
2022,170402080605,80540.92156862741,193151.4039215685
2022,170402080607,67662.937254902,102968.77647058832
2022,170402080606,54424.83137254904,55783.21960784312
2022,170402080507,12308.815686274502,130334.20784313725
2022,170402080101,3251.309803921569,145200.549019608
2022,170402080103,677.0549019607843,56287.32549019618
2022,170402080206,764.0,114990.44313725483
2022,170402080501,9724.83921568628,148010.75294117653
2022,170402080502,2391.9333333333334,63704.623529411765
2022,170402080503,6567.7764705882355,156708.11372548965
2022,170402080504,1638.3882352941182,188935.76862745106
2022,170402080601,2788.9803921568628,141077.23137254905
2022,170402080608,103598.38039215695,212686.73333333345
2022,170402080404,7206.4352941176485,152774.5019607843
2023,170402080608,106520.77254901969,209764.34117647065
2023,170402080504,1605.7411764705885,188968.41568627462
2023,170402080503,7408.615686274509,155867.2745098034
2023,170402080502,2967.019607843137,63129.537254901974
2023,170402080501,11786.956862745097,145948.6352941177
2023,170402080206,732.0,115022.44313725483
2023,170402080103,591.8666666666666,56372.513725490295
2023,170402080101,4276.796078431373,144175.06274509817
2023,170402080507,12708.725490196075,129934.2980392157
2023,170402080606,56195.07450980395,54012.97647058821
2023,170402080607,67949.81568627457,102681.89803921577
2023,170402080605,80112.79607843133,193579.5294117646
2023,170402080603,9399.529411764704,147011.85490196093
2023,170402080602,3951.7058823529414,152312.7843137255
2023,170402080506,6518.905882352941,115470.47843137264
2023,170402080211,18266.396078431368,218152.28627450985
2023,170402080108,44682.5568627451,129587.81568627444
2023,170402080105,24746.505882352954,101818.55686274532
2023,170402080107,19171.89803921569,121195.3450980395
2023,170402080106,11903.643137254898,93556.66274509819
2023,170402080505,4090.749019607843,130011.50196078434
2023,170402080601,3288.3960784313726,140577.81568627455
2023,170402080604,17287.76470588235,87232.08627450996
2023,170402080305,4099.9607843137255,99085.99607843137
2023,170402080404,7944.12549019608,152036.81176470587
2023,170402080402,13445.588235294126,100733.87843137252
2023,170402080205,9222.482352941177,89905.49411764705
2023,170402080403,20158.69803921569,107827.44313725478
2023,170402080401,32627.627450980406,140052.96470588242
2023,170402080308,22460.34901960785,101198.36078431379
2023,170402080307,23102.372549019612,167124.2392156863
2023,170402080304,9642.043137254903,136383.3490196077
2023,170402080302,19199.223529411764,169036.34509803902
2023,170402080102,8189.988235294117,146750.4980392161
2023,170402080303,2848.01568627451,77913.4039215688
2023,170402080210,12889.058823529413,121010.1333333335
2023,170402080207,8249.921568627451,142138.4392156861
2023,170402080209,3442.937254901961,154163.06666666645
2023,170402080208,4193.0,81629.65882352946
2023,170402080204,79848.72156862749,140292.16078431378
2023,170402080202,29980.27450980392,185065.62352941156
2023,170402080203,5032.207843137255,46173.29803921579
2023,170402080201,19417.823529411762,68006.54117647062
2023,170402080306,17349.015686274517,96787.98823529416
2023,170402080301,5.737254901960784,75117.89411764697
2023,170402080104,6436.388235294114,107177.47843137263
