Date,huc12,sims_mean,sims_25th,sims_50th,sims_75th
2005-03-01,170402080608,33.80666206955512,29.00000000000002,30.99999999999999,36.99999999999999
2005-03-01,170402080102,10.904882278267458,4.026483873643569,7.0,15.0
2005-03-01,170402080104,19.24897788042229,10.000000000000002,26.953462907199555,27.999999999999996
2005-03-01,170402080106,19.821406715895616,9.481397266435122,26.53100770263586,26.53100770263586
2005-03-01,170402080107,17.575868864064844,7.0,22.0,26.99999999999999
2005-03-01,170402080105,18.86985854034845,9.0,24.08993403176221,27.006935510326688
2005-03-01,170402080108,20.088641144123347,10.015438950865708,24.0,27.999999999999996
2005-03-01,170402080211,28.78364960415161,26.11910650030812,31.000000000000007,35.0
2005-03-01,170402080506,35.08267073055812,27.0,34.0,42.20740708579368
2005-03-01,170402080602,31.960839141762037,27.0,30.0,36.0
2005-03-01,170402080603,31.11133099982629,27.426610074135755,32.0,36.0
2005-03-01,170402080605,33.822898568154564,27.05414543421477,30.25846595747289,41.0
2005-03-01,170402080607,34.18039532207579,27.0,31.000000000000007,41.99999999999999
2005-03-01,170402080606,32.341919539323364,27.0,29.1759790463869,36.62165157453709
2005-03-01,170402080507,34.186582548252225,30.0,32.0,37.0
2005-03-01,170402080101,8.827906630380332,2.0,4.456425259901791,12.0
2005-03-01,170402080103,7.525531574740206,1.0,4.0,9.0
2005-03-01,170402080206,14.865493829586546,4.0,6.0,32.0
2005-03-01,170402080501,18.452924597766764,10.0,14.0,32.0
2005-03-01,170402080502,30.042040323093588,28.0,33.00000000000001,37.0
2005-03-01,170402080503,33.06466465535738,28.999999999999996,32.0,37.00000000000001
2005-03-01,170402080504,31.375701716506526,29.000000000000007,34.0,38.39313397599842
2005-03-01,170402080505,36.0654130175245,31.000000000000004,34.0,41.0
2005-03-01,170402080601,25.230275705721677,27.0,27.0,29.0
2005-03-01,170402080604,35.26411720136008,26.999999999999982,33.0,44.000000000000014
2005-03-01,170402080305,17.67797317312829,4.999999999999999,24.0,27.000000000000004
2005-03-01,170402080306,26.055635662139203,24.0,28.000000000000004,29.999999999999996
2005-03-01,170402080201,2.938963583618173,0.0,0.0,1.0
2005-03-01,170402080203,23.328731210966524,24.99999999999999,27.0,30.000000000000004
2005-03-01,170402080202,15.280463388518816,4.0,22.16618828248784,25.798186887762267
2005-03-01,170402080204,16.486751430868456,5.303881207088092,14.999999999999996,27.0
2005-03-01,170402080208,12.231063729079436,5.0,7.0,13.0
2005-03-01,170402080209,29.46650688510848,27.0,32.0,35.0
2005-03-01,170402080207,18.282369680507053,5.999999999999999,13.0,32.0
2005-03-01,170402080210,29.487869067510854,28.0,32.99999999999999,36.0
2005-03-01,170402080301,16.777054757148896,2.0,26.0,27.0
2005-03-01,170402080303,29.237178042196,25.0,28.999999999999996,32.0
2005-03-01,170402080302,28.577513711188587,26.000000000000007,29.2029206027104,32.0
2005-03-01,170402080304,29.43950323419239,25.99999999999999,30.227410131747984,33.0
2005-03-01,170402080307,28.009088806572883,27.74734977153017,29.699752211571354,32.25750878483306
2005-03-01,170402080308,29.466109557826503,26.54079683117592,29.350353557487814,32.48367794132175
2005-03-01,170402080401,26.896703925751478,25.0,29.000000000000018,32.0
2005-03-01,170402080403,30.19265631383272,27.0,31.00000000000001,33.99999999999998
2005-03-01,170402080205,19.26375933280036,6.0,23.0,27.0
2005-03-01,170402080402,23.70468456478133,17.0,29.000000000000004,31.000000000000018
2005-03-01,170402080404,29.86666523368712,27.680917001512974,28.16891299642316,34.0
2005-04-01,170402080608,71.25350108849457,56.000000000000014,64.0,86.0551218838802
2005-04-01,170402080102,53.20173251900785,47.33477659609496,51.0,59.0
2005-04-01,170402080104,63.44495790428466,60.48204189742355,65.0,69.0
2005-04-01,170402080106,49.13701139560914,44.00000000000001,47.99999999999999,56.0
2005-04-01,170402080107,51.27657580298383,43.0,52.0,58.0
2005-04-01,170402080105,52.92330717290969,45.0,54.568484349655336,60.46647671301504
2005-04-01,170402080108,54.971325375341,48.52528167575533,54.46566440077747,62.46461913883408
2005-04-01,170402080211,68.33649926871819,58.99999999999999,69.32869464021577,76.99999999999997
2005-04-01,170402080506,75.82188493152714,57.0,73.99999999999999,94.0
2005-04-01,170402080602,67.62649114824927,55.12058016395172,66.00000000000001,79.14295523829647
2005-04-01,170402080603,67.31257178039941,55.435504064761766,66.0,80.0
2005-04-01,170402080605,70.42302192135226,52.99999999999999,62.2122116309952,89.1061586180615
2005-04-01,170402080607,73.37372272236301,54.0,72.01971194022516,91.0
2005-04-01,170402080606,67.73396734490495,53.000000000000014,58.00000000000001,83.0
2005-04-01,170402080507,73.4801181747904,57.00000000000001,75.0,85.0
2005-04-01,170402080101,49.532138682408814,41.00000000000001,46.50911456604575,56.00000000000001
2005-04-01,170402080103,61.45785851826128,56.0,59.0,68.0
2005-04-01,170402080206,66.01000066418075,63.0,67.0,74.0
2005-04-01,170402080501,71.13439079353407,68.0,73.0,77.0
2005-04-01,170402080502,69.8582975932907,61.99999999999999,69.99999999999999,76.99999999999999
2005-04-01,170402080503,70.9951242302928,57.99999999999999,72.0,83.0
2005-04-01,170402080504,71.48764618897641,63.0,73.0,80.0
2005-04-01,170402080505,73.68743894910759,59.43251304252411,75.00000000000001,86.35164059255158
2005-04-01,170402080601,60.28928782646853,53.00000000000001,57.0,66.0
2005-04-01,170402080604,75.0084840261365,57.00000000000001,74.0,93.0
2005-04-01,170402080305,61.229457697095306,53.99999999999999,61.00000000000001,66.99999999999997
2005-04-01,170402080306,65.28671126936635,57.0,66.00000000000001,73.00000000000001
2005-04-01,170402080201,41.19684455311567,40.0,48.00000000000001,49.99999999999998
2005-04-01,170402080203,54.51336182012435,46.0,54.99999999999999,58.99999999999999
