Date,huc12,ensb_mean,ensb_25th,ensb_50th,ensb_75th
2002-05-01,170402080505,70.36809471089501,51.99999999999999,68.00000000000001,88.0
2002-05-01,170402080601,87.37852106443455,72.05413598868323,85.00000000000001,100.0
2002-05-01,170402080604,60.64966628917912,42.000000000000014,56.00000000000004,70.00000000000001
2002-05-01,170402080305,88.32439448278734,75.00000000000001,90.50424808384427,102.4707480948448
2002-05-01,170402080306,88.10564897604922,72.99999999999997,85.99999999999997,99.0
2002-05-01,170402080201,93.1473230804715,84.99999999999997,92.99999999999996,101.0
2002-05-01,170402080203,109.74621001514028,94.0,111.0,125.0
2002-05-01,170402080202,91.559002348971,80.51925638378172,91.0255205443152,101.95702122210064
2002-05-01,170402080204,100.72081454143778,85.00000000000001,96.36298302008824,113.0
2002-05-01,170402080208,111.43795399333273,100.0,113.0,125.00000000000004
2002-05-01,170402080209,114.1478265934458,102.50876467964632,115.0,125.48393134479106
2002-05-01,170402080207,107.6458103526136,96.23768391736724,108.3851161588268,121.48880136589112
2002-05-01,170402080210,101.64406760120112,86.0,103.24333002802943,118.0
2002-05-01,170402080301,106.3734299641343,94.00000000000004,106.8969113191052,119.47101241532864
2002-05-01,170402080303,101.58726440197032,87.00000000000001,101.0,115.12727488565808
2002-05-01,170402080302,84.91441769457604,67.99999999999999,82.02305826857567,100.01427693077252
2002-05-01,170402080304,94.06052751603012,76.99999999999999,93.0,110.0
2002-05-01,170402080307,92.400832287531,72.47425162848569,87.93976872718703,111.49046665943226
2002-05-01,170402080308,78.96109002126269,57.49666586891538,70.00000000000001,95.0
2002-05-01,170402080401,88.36803698226625,71.99999999999999,84.0,103.0
2002-05-01,170402080403,96.94714181489476,83.99999999999999,95.0,109.0
2002-05-01,170402080205,92.13257144222496,76.00000000000001,88.00000000000003,105.00751848337282
2002-05-01,170402080402,99.00942503633492,82.99999999999999,98.00000000000004,114.0
2002-05-01,170402080404,86.94886290802297,70.35501623434544,84.38011280899016,100.70831375267277
2002-06-01,170402080608,124.90416273151833,91.00000000000004,132.99999999999997,162.0
2002-06-01,170402080102,118.31500694761384,104.27745328625365,119.38757756539437,134.0
2002-06-01,170402080104,121.31772185021636,103.0,123.99999999999994,140.99999999999997
2002-06-01,170402080106,123.16360936097848,109.48682413694176,124.4835597141504,140.00000000000003
2002-06-01,170402080107,114.49835277763248,93.99999999999996,116.99999999999996,137.00000000000003
