Date,huc12,ensb_mean,sebal_mean,sims_mean,ptjpl_mean,alexi_mean,sseb_mean,metric_mean
1999-12-01,170402080303,7.612083013435758,4.407577659219916,14.925860601280828,8.625477814407317,,8.124756956328834,7.924939870437762
1999-12-01,170402080302,6.976723899333014,5.963696048538077,13.006438877623443,8.334126197454706,,5.953953523340301,5.355960111911279
1999-12-01,170402080304,7.2955278392586385,4.28192424002473,15.084025458764671,7.611842698804256,,8.422628315458134,7.345222450843368
1999-12-01,170402080307,5.459568054626696,4.828502825514335,10.815366592772982,6.303177253807903,,4.869044710756212,3.667611643792575
1999-12-01,170402080308,7.471813188388581,6.902109302884513,13.215004350367485,8.597155211943434,,5.021423404944708,5.90486706427972
1999-12-01,170402080401,4.551478162979787,3.3949602887250045,10.09226593164922,5.104498273186256,,5.40398245170124,2.628210060929334
1999-12-01,170402080403,4.892175508181452,2.8967428834560693,9.982990021460642,4.911626720668463,,5.365416814501676,4.954064952369871
1999-12-01,170402080205,4.410000449864927,2.13450157700992,7.946117203827578,3.275234343418431,,4.881284186232667,6.554415022549544
1999-12-01,170402080402,3.9432185287572095,2.546458593233784,9.950446978784951,3.647603083627064,,5.799951832940905,2.903241795289816
1999-12-01,170402080404,5.033542337699092,3.176966293079972,9.459409153312183,4.103294158018327,,6.542144141565337,5.289939501254818
2000-01-01,170402080608,7.201996578170537,9.884159123989155,8.349163038441374,7.5441377163449586,,6.791877386049299,3.546420242513993
2000-01-01,170402080102,2.228674459132003,7.902359433356469,11.710992794519578,8.233649804010678,,8.509988530003051,2.052283612052853
2000-01-01,170402080104,5.063709718609499,8.513533744298536,16.35452492728479,6.938995209466581,,8.375142478507174,5.107490169764033
2000-01-01,170402080106,2.2629767728916725,8.281407901557321,5.264790388852497,4.648182388522589,,6.185116419465188,2.1209661644200875
2000-01-01,170402080107,3.450150970471067,12.131248090846045,4.840478450437936,10.333525393240963,,7.1767494760719766,2.872488621161276
2000-01-01,170402080105,1.993828512493958,5.869084605740111,11.923075557764328,6.504187855830885,,5.583393932164171,1.715631681301618
2000-01-01,170402080108,3.823539117066187,12.252541099596051,2.691647674711221,11.399731458093248,,7.244081944965289,3.347977842789644
2000-01-01,170402080211,6.154360010955673,11.386680515667074,9.867245743151097,10.533152916495675,,6.5798949534537625,4.4693633390982965
2000-01-01,170402080506,9.291368392839669,15.678615018463905,11.39986680192711,7.709514019053466,,12.836940183846638,7.127473611412802
2000-01-01,170402080602,11.14676363064523,13.989794807456889,16.21798424933937,8.816576750921826,,9.63657325237836,11.439179307811637
2000-01-01,170402080603,8.976813257720107,14.755126946203594,16.192771000574723,8.472486258994069,,11.38371531164566,7.717173337506026
2000-01-01,170402080605,10.23763359697232,14.544283375706902,16.315975100562518,7.505775569425278,,8.51153060939624,7.504610949687207
2000-01-01,170402080607,8.500300893253948,13.363543632863893,16.298422630945467,8.13163438525237,,4.799475773923234,4.2020439327359576
2000-01-01,170402080606,4.726695926794694,5.731668029764167,9.705448348625833,7.202704222073058,,3.113822048023564,0.9204762198557964
2000-01-01,170402080507,6.671416321182449,10.818607157239038,4.569282635371175,6.968747712385532,,7.39126809539668,3.84458609406352
2000-01-01,170402080101,0.3716740829307433,7.699435904988726,10.870609981515711,8.43741351547941,,8.797983463849793,0.1882142340736064
2000-01-01,170402080103,6.917779413873184,4.105888358255697,1.0,11.629451901234772,,10.626442769760564,7.274303277687141
2000-01-01,170402080206,5.880892379951398,5.777323315498453,18.222674824323665,10.380891115788437,,9.645285342622236,6.078420054790129
2000-01-01,170402080501,6.1760395619475785,7.6680814841799645,9.804971478042244,9.69232482143593,,9.213948768165505,6.043746051074021
2000-01-01,170402080502,6.215683026151512,9.834782741999415,14.235562609439851,11.7373075003206,,8.823179802405779,5.910673142986358
2000-01-01,170402080503,9.561084738853888,17.138974355756147,18.099224590775066,10.981399320903932,,7.979186604311046,8.37651100874875
2000-01-01,170402080504,8.816840584948697,12.025028195137542,19.09599402939693,10.957495747639264,,12.894596559652532,8.004304646811466
2000-01-01,170402080505,12.156644021136833,20.70336014636173,20.465893556015203,8.576521521785374,,15.10523086807413,10.3245867680408
2000-01-01,170402080601,6.183235472523164,8.435083796631638,11.076006002339494,11.035612588276374,,8.47875418055068,6.140645656200216
2000-01-01,170402080604,11.084152153798351,14.489553487042578,14.916447302460124,6.294542498151473,,9.442381591988166,12.461731089922058
2000-01-01,170402080305,10.861335346705458,21.283409881364715,19.18515885164287,6.217714971284719,,19.799143010610816,9.219617583657362
2000-01-01,170402080306,9.652018778715052,21.91849202326617,20.35143653796848,8.667535026685389,,7.630248416705597,5.469495073295606
2000-01-01,170402080201,1.9368639003917083,11.99648720043522,8.653855317901064,12.74939832290427,,10.489435816887497,1.696326843488141
2000-01-01,170402080203,6.81461686391242,8.847001237377407,7.4044467177796385,9.47751909390264,,11.250996705458483,6.686610273975186
2000-01-01,170402080202,5.585344803558079,13.699885527854976,7.396248318199421,13.683404975129166,,7.8423475047684414,4.7068324144081455
2000-01-01,170402080204,6.663127367883427,13.915762759571678,6.816447770217332,12.245753725868813,,9.142617329721094,4.867095138998224
2000-01-01,170402080208,6.233155607441449,6.155017760447051,14.630894016911476,10.512125181453962,,11.55672705126097,5.937720123170624
2000-01-01,170402080209,6.343853123381091,5.666994258148895,12.442399929424768,9.766307348803943,,11.955312045771,5.527054201424504
2000-01-01,170402080207,6.604789696045822,8.375567722103833,9.643251773782822,10.519186368335568,,10.070413788915037,6.404090247374106
2000-01-01,170402080210,7.468150714751454,12.488949835322323,13.501208289747945,9.485456249943676,,10.130691372077314,6.060377086245253
2000-01-01,170402080301,7.157426507175761,7.318182456389446,14.122359622606943,11.526868676610125,,9.60997031357372,5.25286666431074
2000-01-01,170402080303,9.12531345231482,17.375284316209452,20.93925004489195,9.90680510812601,,9.0726982460393,4.793293768599589
2000-01-01,170402080302,10.324861658147228,22.024470546833225,20.679679112495727,9.770468963586415,,6.505555133270777,2.7013526466641
2000-01-01,170402080304,8.748773821135703,17.25957235781802,21.930521911874788,8.956849959872413,,9.27129842094436,5.626254296170864
2000-01-01,170402080307,9.24217459541656,20.771593290280787,19.833292351093768,9.343426236767645,,4.042406307662093,3.457341751343946
2000-01-01,170402080308,10.273071411955074,23.264230147416274,21.36117539998567,8.970240952030256,,3.742698680514552,3.355861412902225
2000-01-01,170402080401,8.13915206922711,19.433410620584677,14.292253721691742,9.07843277983068,,5.269515833293855,4.807843294241969
2000-01-01,170402080403,7.243007472813653,12.832077799619588,9.910457680055917,7.544947263966058,,7.08510190796702,6.47459272822016
2000-01-01,170402080205,6.687769842968589,15.429253985114602,9.687484373560729,12.325747262103624,,10.496965952547104,4.416074102216808
2000-01-01,170402080402,9.73610462182323,19.007041541431928,18.616250917623397,6.362813374864439,,16.167749127110174,6.924382897952353
2000-01-01,170402080404,7.586547627229964,10.960208674781708,9.973658973001449,9.030064406907234,,6.947847911974979,7.495525467169013
2000-02-01,170402080608,24.39122254755005,30.723040278968423,28.683038694687266,28.341267250309578,,18.79344686549807,12.873016152048123
2000-02-01,170402080102,10.996729867540315,7.314901176231704,3.4253893824799486,5.5873960089684,,5.51910289878664,11.9096425816056
2000-02-01,170402080104,13.105417298328437,9.637274008540828,3.4157610496900257,9.37435211509926,,14.822834563614808,13.34654024548943
2000-02-01,170402080106,11.024456967746437,7.268413398049294,1.6783220481361625,4.9675317607280105,,5.229525992118883,11.669486410401923
2000-02-01,170402080107,9.614708858678195,8.253100054617432,2.0262700557346,6.743087951920378,,2.6324340818305063,11.734580533777777
2000-02-01,170402080105,9.2269250762661,6.381795098239629,1.5745181941818436,5.708225634811622,,4.60716711368378,10.504880673836777
2000-02-01,170402080108,10.464317287571976,13.719851343623366,3.945677293471878,10.178022430187443,,3.603831500280028,12.26725067350142
2000-02-01,170402080211,11.306216104822392,11.771591563389006,16.94546211234394,18.214868322179598,,6.564110288815721,8.879972128787168
2000-02-01,170402080506,14.291177352307948,20.185361390196707,25.19711358596556,15.119924520000142,,15.06615206951898,10.62774371130588
2000-02-01,170402080602,13.694708720655267,17.318586026080304,26.39453917723312,18.72267231203,,9.205372764089518,9.589204794539349
2000-02-01,170402080603,16.05535914177143,22.667893059700592,26.365908737514463,20.24844415566913,,14.861385538989431,13.757670594549769
2000-02-01,170402080605,14.484378928522313,17.508137937403095,26.32572861556893,19.17913011916036,,8.62168949983764,7.948367216297422
2000-02-01,170402080607,17.389404454160896,25.03126690464781,24.50744980446731,22.84493477685769,,6.501299703513306,9.293914331434143
2000-02-01,170402080606,14.369527828034023,17.088519027068585,27.77506452511695,23.604932126647004,,3.4232185371815427,4.313013695384537
2000-02-01,170402080507,14.994992884298613,19.64848907422968,27.436824588424376,19.812726336923657,,8.67294869784047,10.384498718289503
2000-02-01,170402080101,4.662809397766048,7.882329722829621,2.603181135712188,5.571220421653365,,4.440615639476995,4.185691223093342
2000-02-01,170402080103,13.732438254942949,11.35341847734244,0.0,25.09607119069435,,23.954267541002917,12.860051790564055
2000-02-01,170402080206,12.932292774317888,6.9567889008069015,13.419346148360615,21.422060115260187,,19.423989279924747,12.343648703004265
2000-02-01,170402080501,13.960546234403528,7.135329582178906,7.167960053079429,10.898904113456826,,11.942308621088063,14.458655149206177
2000-02-01,170402080502,11.399072411893526,8.54286679885292,8.272087847834769,13.923636225605447,,9.98121567384965,11.90344302188628
2000-02-01,170402080503,10.824391068166664,8.21186904057591,21.077658733329127,14.61914735965978,,6.234958379146437,10.33578749567394
2000-02-01,170402080504,12.08567594095005,11.84815809007346,23.668068810282836,12.421954058100871,,12.74518493360716,11.584871135930925
2000-02-01,170402080505,16.957559130124306,23.342697777505087,27.37975033198074,14.286488793744006,,19.403670192099145,12.099607275141553
2000-02-01,170402080601,11.5042478634015,9.99801862573433,14.11204899190435,12.883297263530435,,8.823481918468513,11.094312799800054
2000-02-01,170402080604,14.548411241261654,18.973979728174456,26.80717445830976,18.075937033091986,,8.63292642913663,9.499397016422693
2000-02-01,170402080305,13.966243438105325,19.774793641032748,16.856363456067452,8.481030128990726,,18.52767428812565,12.821152746125922
2000-02-01,170402080306,16.94551181833515,21.038077314288326,25.99130070333478,22.76653662995096,,8.354595279114639,11.857111767767972
2000-02-01,170402080201,10.670195287588712,9.777498738385733,6.501449899780826,10.101130023298984,,6.950611708184429,10.69534408459774
2000-02-01,170402080203,11.160037058696227,8.93145815297816,7.412869329729557,13.495604996847629,,10.267711865494622,10.968113407861216
2000-02-01,170402080202,9.737942285111917,10.922908033841232,4.965475105278956,10.876552394059196,,3.928335223607243,11.330652917457178
2000-02-01,170402080204,11.25631192340777,14.490234208170618,8.042299057407657,15.598274858573236,,6.07455434764946,10.630003645237908
2000-02-01,170402080208,11.66881061353292,8.110201732791971,9.664432439248325,20.63285864744216,,13.855039939992048,10.258327882251036
2000-02-01,170402080209,11.897755542603848,8.841095304871073,9.38573233128756,21.81943494052908,,13.83452280141712,9.761060949439493
2000-02-01,170402080207,12.36315311642332,8.678531190501447,3.146218867385351,14.092015435412344,,9.39722142656941,12.889658027384757
2000-02-01,170402080210,10.996808501824107,10.066188716927847,11.715263471121787,14.901483962153048,,7.1573692406243,10.491301875817124
2000-02-01,170402080301,11.96745937924574,7.746125376244348,21.4893103016328,22.847557246920093,,12.243656787531272,8.496038265375017
2000-02-01,170402080303,13.54023323419572,19.05951803751993,27.38073106156118,25.231856301836974,,9.53398047184692,5.870866225641278
2000-02-01,170402080302,17.82356968293696,24.585224174744507,26.226005553482093,29.872009426064785,,5.621617171831129,6.996181409031507
2000-02-01,170402080304,14.188981078497688,17.304207955373123,26.305947368964578,22.375011617623887,,9.377387007298964,9.799924916317512
2000-02-01,170402080307,17.231099775983804,22.544288703175177,24.81825054888421,29.19796574319477,,5.58040474944088,8.715275198528634
2000-02-01,170402080308,18.374532456434448,23.95773261277713,25.73779359792111,27.82807487612305,,5.555244300324162,9.485551221602137
2000-02-01,170402080401,15.853677138822285,21.318456843266205,19.77087911072553,22.82667371319141,,5.778314128521516,10.207682192385445
