Date,huc12,metric_mean,metric_25th,metric_50th,metric_75th
2020-09-01,170402080202,36.24805035675175,19.000000000000004,33.48018205336126,49.0
2020-09-01,170402080204,51.36600030785812,34.0,46.00000000000001,64.0
2020-09-01,170402080208,52.10352855527575,33.99999999999999,49.0,67.00000000000001
2020-09-01,170402080209,49.451813738290696,31.0,45.4983701803681,64.48995534693753
2020-09-01,170402080207,51.83239111584195,28.427169707951347,47.31424393508957,69.82544312872362
2020-09-01,170402080210,48.44804957573582,24.141588285227503,40.99999999999999,66.26314804202484
2020-09-01,170402080301,44.709617435811936,20.432288386859778,40.0,64.0
2020-09-01,170402080303,36.75652013713008,18.0,30.99999999999999,49.00000000000001
2020-09-01,170402080302,34.63337284408306,14.0,25.00000000000001,41.0
2020-09-01,170402080304,38.15578137896775,16.490002742413942,30.47556736667915,52.48582086617026
2020-09-01,170402080307,41.47378834901734,18.29972068316402,32.0,55.58479193479194
2020-09-01,170402080308,34.99668905870464,6.476669150481577,22.492372316217164,48.48870360491756
2020-09-01,170402080401,44.98582859624883,14.000000000000002,32.0,64.0
2020-09-01,170402080403,40.07594949345518,15.0,28.999999999999996,52.0
2020-09-01,170402080205,37.24201866394978,21.02646259476469,34.00000000000001,51.06830187753499
2020-09-01,170402080402,43.56625884214651,22.0,38.0,59.99999999999999
2020-09-01,170402080404,32.23220572844428,11.999999999999996,24.38589343195044,43.00000000000001
2020-10-01,170402080608,46.421529971031234,16.999999999999996,44.0,73.00000000000001
2020-10-01,170402080102,17.971303332953013,5.256049324802465,13.243233011927618,27.000000000000004
2020-10-01,170402080104,19.64864641795976,6.000000000000001,14.46685095871074,29.000000000000004
2020-10-01,170402080106,15.154702717969398,3.0000000000000004,10.46188029205316,22.46094958228188
2020-10-01,170402080107,14.724891592738468,2.9999999999999987,9.999999999999996,21.999999999999996
2020-10-01,170402080105,26.619421311635065,9.266112851561124,24.20185587989788,40.0
2020-10-01,170402080108,20.203908555848955,6.000000000000001,14.20258391152341,29.18219259066493
2020-10-01,170402080211,17.84158970122058,3.0000000000000004,11.0,27.36476897785626
2020-10-01,170402080506,18.11581205893114,4.999999999999999,12.34801510544365,25.0
2020-10-01,170402080602,12.070813249483956,1.0,6.256506309513444,18.0
2020-10-01,170402080603,20.667492960685,5.965929956144436,17.000000000000004,31.0
2020-10-01,170402080605,26.534425458602858,6.338558250402697,22.204195145070123,39.27828670967404
2020-10-01,170402080607,34.019460105255554,12.000000000000002,30.999999999999982,54.000000000000014
2020-10-01,170402080606,39.21505533575965,19.000000000000004,36.0,56.36386982592714
2020-10-01,170402080507,20.40488987795509,2.999999999999998,11.0,32.0
2020-10-01,170402080101,16.83157951411764,5.382004603684065,13.000000000000002,23.0
2020-10-01,170402080103,18.92736984243853,5.0,14.000000000000004,28.0
2020-10-01,170402080206,21.058416886954728,6.946388240508645,16.49027236596389,30.49075649455565
2020-10-01,170402080501,16.579569720960457,4.0,11.999999999999996,25.000000000000004
2020-10-01,170402080502,17.747303473517178,2.0,9.999999999999996,27.0
2020-10-01,170402080503,11.98710672132129,0.0,6.000000000000003,17.0
2020-10-01,170402080504,19.51974079606476,4.381793905036177,14.282033887006058,31.000000000000007
2020-10-01,170402080505,15.217007456198736,0.0,7.0,23.000000000000004
2020-10-01,170402080601,10.256393907092376,2.160751742079474,7.0,13.999999999999998
2020-10-01,170402080604,15.616364269527502,1.0,8.999999999999998,26.0
2020-10-01,170402080305,24.507059999476848,12.000000000000004,22.489820637664383,34.5088561015829
2020-10-01,170402080306,19.192440529208017,8.0,15.0,25.000000000000004
2020-10-01,170402080201,18.12528008928088,9.0,16.0,25.0
2020-10-01,170402080203,23.11007521306045,9.000000000000004,16.999999999999996,32.0
2020-10-01,170402080202,14.83061804621484,5.477797814839508,12.000000000000009,20.47035591263859
2020-10-01,170402080204,20.874932828362343,9.000000000000004,17.0,28.390865188133603
2020-10-01,170402080208,23.73901533565752,10.999999999999996,18.999999999999996,32.0
2020-10-01,170402080209,19.937588403309128,7.000000000000001,15.000000000000004,28.477908988099514
