Date,huc12,ptjpl_mean,ptjpl_25th,ptjpl_50th,ptjpl_75th
2009-01-01,170402080206,7.742537820079371,3.0000000000000018,5.404653617833565,11.51658040364256
2009-01-01,170402080501,4.473400425914592,1.0,2.9999999999999982,5.0
2009-01-01,170402080502,6.5698645504404185,3.0000000000000013,4.0,10.000000000000002
2009-01-01,170402080503,6.530110911009886,2.999999999999998,4.0,8.0
2009-01-01,170402080504,8.66230975463062,4.374832133332824,6.17906284032084,10.250303426504
2009-01-01,170402080505,12.18361761278366,8.413847021797928,11.000000000000004,16.0
2009-01-01,170402080601,6.147935340403984,3.0,5.000000000000002,7.000000000000001
2009-01-01,170402080604,6.162446043470977,4.999999999999999,5.9999999999999964,8.0
2009-01-01,170402080305,3.5743119262644587,2.0,2.9999999999999987,2.9999999999999987
2009-01-01,170402080306,6.36995796620659,2.0,3.0,8.0
2009-01-01,170402080201,3.550690003241419,3.0000000000000044,3.0000000000000044,3.0000000000000044
2009-01-01,170402080203,4.809349777175303,3.0000000000000004,3.0000000000000004,4.0
2009-01-01,170402080202,3.949513374384974,3.000000000000002,3.000000000000002,4.212858222591553
2009-01-01,170402080204,3.7944706338847936,2.461344191906644,2.9999999999999973,2.9999999999999973
2009-01-01,170402080208,4.987100206437517,3.0,3.0,5.0
2009-01-01,170402080209,5.533796038916524,2.999999999999999,4.009845097455185,5.999999999999998
2009-01-01,170402080207,5.788547161804323,3.0000000000000018,3.0000000000000018,5.262785597562512
2009-01-01,170402080210,5.75156795691197,2.7560480837564643,4.0,5.000000000000002
2009-01-01,170402080301,11.54386081910316,4.0,10.0,21.0
2009-01-01,170402080303,9.60920839448568,2.0,6.999999999999999,16.0
2009-01-01,170402080302,6.592775750152286,2.0,4.0,8.0
2009-01-01,170402080304,8.425603317542873,2.0,6.999999999999999,13.0
2009-01-01,170402080307,7.164278492921131,4.266295068871226,4.266295068871226,8.094105809187061
2009-01-01,170402080308,6.1940795586363135,2.0,3.0,9.481039497191192
2009-01-01,170402080401,3.904976524109774,2.9999999999999982,2.9999999999999982,4.0
2009-01-01,170402080403,3.713187839486179,2.0,2.9999999999999987,4.0
