Date,huc12,alexi_mean,alexi_25th,alexi_50th,alexi_75th
2002-03-01,170402080204,36.3767746012558,19.473059641005054,33.00000000000001,48.19200912636299
2002-03-01,170402080208,47.19576769901575,21.0,46.99999999999999,69.0
2002-03-01,170402080209,43.08084599997967,3.0,42.99999999999999,69.99999999999999
2002-03-01,170402080207,47.94518776583103,22.0,45.0,69.99999999999999
2002-03-01,170402080210,53.03147987323866,36.0,54.000000000000014,70.40474276709853
2002-03-01,170402080301,52.53820221695889,29.000000000000004,52.10406086355104,74.0
2002-03-01,170402080303,51.287241075448456,38.50121173492353,52.0,64.0
2002-03-01,170402080302,45.01336283378198,33.07683046989332,45.50209545087551,58.27034988413363
2002-03-01,170402080304,54.02580661930112,39.00000000000001,52.483608718090245,67.0
2002-03-01,170402080307,46.52386251259373,34.0,45.00000000000001,58.00000000000001
2002-03-01,170402080308,48.66021351639975,35.0,48.0,62.00000000000003
2002-03-01,170402080401,45.823262271979296,34.99999999999999,46.99999999999999,58.48685077090223
2002-03-01,170402080403,57.87112613131509,47.99999999999999,58.00000000000001,67.00000000000001
2002-03-01,170402080205,34.32435921314952,18.518718282866995,30.52187722461857,44.0
2002-03-01,170402080402,52.43573903981948,28.0,54.00000000000001,69.0
2002-03-01,170402080404,49.452668047701046,31.000000000000004,49.37349183985339,64.37132939090762
2002-04-01,170402080608,79.0895752972832,57.97230743755552,76.49380589397273,94.980785767653
2002-04-01,170402080102,65.3789222713842,46.26785587199786,64.2089936727058,83.2209336086199
2002-04-01,170402080104,68.91035532608264,49.99999999999999,67.0,88.11150167134583
2002-04-01,170402080106,62.00629290529492,46.508812473163566,61.90783995621664,78.47011265964369
2002-04-01,170402080107,54.456475885830486,35.0,49.99999999999999,73.00000000000001
2002-04-01,170402080105,70.96186828535669,55.99999999999999,70.0,86.00000000000001
2002-04-01,170402080108,66.77464613005272,51.00000000000001,64.0,79.00000000000001
2002-04-01,170402080211,70.4742271584147,50.34756447535968,68.46618663417006,88.26764294887846
2002-04-01,170402080506,62.76791363974834,40.00000000000001,60.32524217317852,82.27079078087041
2002-04-01,170402080602,61.56022052814979,37.43687706351954,57.42354573186766,81.0
2002-04-01,170402080603,69.6464267691156,48.00000000000001,69.04304495032616,91.0
2002-04-01,170402080605,51.62486813651445,33.0,49.0,67.10610758250878
2002-04-01,170402080607,70.90116917956368,49.8079181534848,70.48918347648976,88.91978641274682
2002-04-01,170402080606,62.61715544246368,46.383028071013904,62.32855969551282,79.00000000000001
2002-04-01,170402080507,47.61796205505026,24.000000000000004,45.00000000000001,67.99999999999999
2002-04-01,170402080101,64.09847639765412,45.99999999999999,65.00000000000001,81.00000000000001
2002-04-01,170402080103,76.83560090777246,59.00000000000001,77.0,94.0
2002-04-01,170402080206,80.00885645726804,56.0,75.0,94.0
2002-04-01,170402080501,78.72908313731477,60.0,79.00000000000004,96.0
2002-04-01,170402080502,81.45339555729834,54.99999999999999,81.0,102.0
2002-04-01,170402080503,67.39704125694145,42.00000000000001,64.0,90.0
2002-04-01,170402080504,72.36056582438938,55.54520843318492,70.40426208206307,88.31699738942233
2002-04-01,170402080505,57.45354408035547,32.43000147508943,52.41913722191785,77.0
2002-04-01,170402080601,66.51925900354343,42.47622442432452,62.99999999999999,85.40763020501718
2002-04-01,170402080604,38.76535381767742,15.000000000000002,34.0,56.99999999999999
2002-04-01,170402080305,74.14117621474007,51.49705718880695,73.0,93.46652229655318
2002-04-01,170402080306,62.42504885129797,46.0,59.00000000000001,77.0
2002-04-01,170402080201,67.80192244303014,46.0,69.0,90.00000000000001
2002-04-01,170402080203,73.21760782296703,37.99999999999999,65.99999999999999,100.0
2002-04-01,170402080202,56.91949061452404,38.0,52.500547411087005,71.48577594663527
2002-04-01,170402080204,65.40037664130774,47.31936048719879,60.00000000000002,76.99999999999999
2002-04-01,170402080208,77.17946100030072,51.00000000000001,74.0,99.0
2002-04-01,170402080209,83.05744291682325,60.00000000000001,82.99999999999999,102.0
2002-04-01,170402080207,82.72862196356846,55.35833707430436,82.29280782730265,105.0
2002-04-01,170402080210,70.93448520954699,34.0,67.00000000000003,100.0
2002-04-01,170402080301,84.98016948176286,54.00000000000002,84.46256085340738,112.48205597847864
2002-04-01,170402080303,76.52452738257843,53.99999999999999,70.07623916100304,97.1727774182614
2002-04-01,170402080302,59.684589508056526,41.00000000000001,55.087055633813485,74.99999999999999
2002-04-01,170402080304,71.41704446853174,49.0,64.99999999999999,87.99999999999999
2002-04-01,170402080307,64.57467714142939,42.67802468549445,56.40972172001698,78.34980548424186
2002-04-01,170402080308,57.072080452056014,40.50549509836173,53.0,69.0
2002-04-01,170402080401,58.838018536191534,43.500271307662885,56.51069587285642,71.0
2002-04-01,170402080403,69.70969186620587,53.00000000000001,66.00000000000001,82.0
2002-04-01,170402080205,64.89746415208211,44.50918788231144,59.0,77.48002858851798
2002-04-01,170402080402,76.60760107334178,57.0,69.99999999999999,92.0
2002-04-01,170402080404,62.38999405182102,37.36257224620663,58.39576171126275,78.00000000000001
2002-05-01,170402080608,114.99254727506997,78.50711295311115,104.50019461406896,148.51562105541964
2002-05-01,170402080102,104.58203338929452,87.40827510779016,103.2300883380344,120.28338045607616
2002-05-01,170402080104,107.90797666704265,84.00000000000001,112.07908043189887,135.99999999999997
2002-05-01,170402080106,104.22374211506413,88.00000000000001,103.47632819017414,119.48741226651104
2002-05-01,170402080107,90.8332010971516,66.99999999999997,87.0,113.0
2002-05-01,170402080105,102.89028025692733,80.0,97.0,116.99999999999996
2002-05-01,170402080108,96.19246917025524,79.00000000000001,94.00000000000004,111.3552977096055
2002-05-01,170402080211,110.84671662173166,90.5018211515498,108.49583890470144,126.4999706928932
2002-05-01,170402080506,99.0134380743384,76.99999999999999,96.00000000000004,120.1200447706214
2002-05-01,170402080602,84.08202821888878,60.0,76.45121121960528,101.0
2002-05-01,170402080603,110.605338277443,79.00000000000001,109.0,143.0
2002-05-01,170402080605,77.87204932993868,54.336977031235456,71.3655842444402,95.30804901329662
2002-05-01,170402080607,101.02191665962548,66.0,100.0,130.00000000000003
2002-05-01,170402080606,106.94040522071992,76.00000000000001,102.33793148923544,137.0
2002-05-01,170402080507,78.73364736578083,56.0,74.99999999999997,96.00000000000004
2002-05-01,170402080101,88.24534248985871,73.44369154906803,87.4264505014533,104.0
2002-05-01,170402080103,141.83514760126366,121.00000000000004,141.00000000000003,163.99999999999997
2002-05-01,170402080206,119.16072677900102,96.53167809147313,122.50382914734044,146.48645993856329
2002-05-01,170402080501,114.0495964105176,95.00000000000004,111.99999999999996,132.0
2002-05-01,170402080502,122.4600490419842,102.0,118.00000000000004,143.0
2002-05-01,170402080503,102.21566343203251,81.0,101.00000000000004,123.00000000000004
2002-05-01,170402080504,125.4165409210449,102.41395235001876,124.30400692771934,147.0
2002-05-01,170402080505,92.27904636755612,68.4191681179257,88.00000000000001,113.4310052269942
2002-05-01,170402080601,100.17528302706702,76.50400838552055,95.00000000000004,118.0
2002-05-01,170402080604,53.45512295735767,29.000000000000004,48.99999999999999,71.99999999999997
2002-05-01,170402080305,111.12801253038268,94.0,112.0,130.0
2002-05-01,170402080306,105.62618057780368,86.99999999999999,104.0,123.0
2002-05-01,170402080201,98.39220987198232,87.0,98.99999999999996,109.99999999999996
2002-05-01,170402080203,129.68121811726257,108.0,131.0,149.00000000000003
2002-05-01,170402080202,91.50239396860188,76.0,90.00000000000001,104.48772723003336
2002-05-01,170402080204,106.47899174944033,86.99999999999997,101.00000000000004,120.0
2002-05-01,170402080208,123.95802982342516,101.0,122.99999999999996,145.00000000000003
2002-05-01,170402080209,133.24761920421795,107.50924192292874,130.49750793586546,156.00000000000006
2002-05-01,170402080207,121.74431397969089,98.96083628998272,120.7239836931136,144.49757570459238
2002-05-01,170402080210,109.14665258888036,80.99999999999999,105.0,137.0
2002-05-01,170402080301,136.9563963069031,111.0,136.00000000000003,162.0
2002-05-01,170402080303,126.41157054946092,102.00000000000004,120.0,142.44440437960537
2002-05-01,170402080302,97.3470725054333,75.00000000000001,92.0,113.5447265132692
2002-05-01,170402080304,112.76893406388903,87.02258268650513,107.0,132.99999999999997
2002-05-01,170402080307,101.52158469982844,77.00000000000001,94.4688509434258,124.70350978055104
2002-05-01,170402080308,89.02315746019795,67.99999999999999,82.47372296457675,106.0
2002-05-01,170402080401,96.57801439615064,80.0,94.00000000000004,110.0
2002-05-01,170402080403,111.56150669610756,93.0,106.99999999999996,125.99999999999996
2002-05-01,170402080205,95.66635162024596,73.49485994990076,89.00000000000001,111.00000000000004
2002-05-01,170402080402,122.78448189029032,98.0,117.0,147.00000000000003
2002-05-01,170402080404,100.8401364554292,79.0,96.67333138012924,117.0
2002-06-01,170402080608,133.15555678111485,78.52328808425783,136.5021109178066,188.4895216114801
2002-06-01,170402080102,126.15706466374364,105.40263292711325,125.32455090472878,147.0
2002-06-01,170402080104,134.31873059675743,105.07307963646927,135.0,163.0
2002-06-01,170402080106,130.1232915900077,108.47785349006398,130.48384150156411,151.00000000000003
2002-06-01,170402080107,120.57391869268533,93.99999999999996,120.0,144.99999999999997
2002-06-01,170402080105,126.14938343243512,98.0,121.44368366921717,149.00000000000003
2002-06-01,170402080108,125.48358202232662,94.0,120.0,156.0
2002-06-01,170402080211,121.66023265669205,91.0,118.3340191888694,149.0
2002-06-01,170402080506,92.52036288810096,63.00000000000001,88.31802347944328,117.2157888943371
2002-06-01,170402080602,85.16994090815025,54.99999999999999,80.30199461135958,109.31195005313496
2002-06-01,170402080603,122.05411827058722,90.45411483624916,122.52802418972232,155.0
2002-06-01,170402080605,86.74272664769286,45.0,75.20643551741428,120.0
2002-06-01,170402080607,123.47468877654714,74.58327410365757,122.510773093542,168.50027359124513
2002-06-01,170402080606,126.89391905665836,80.00000000000003,122.36118188661762,176.0
2002-06-01,170402080507,77.66043860189036,40.49795609920359,70.48291224850786,104.45051164879094
2002-06-01,170402080101,107.75576400486348,89.74739248153035,106.42827566165413,124.43130659167208
2002-06-01,170402080103,156.65488499719496,129.0,157.0,187.0
2002-06-01,170402080206,137.67161381187074,106.51131964039637,138.0,169.50097906168247
2002-06-01,170402080501,129.09730990114525,99.99999999999996,126.99999999999991,157.0
2002-06-01,170402080502,125.34456598336634,90.0,121.0,160.0
2002-06-01,170402080503,96.411428572164,67.00000000000001,95.0,123.00000000000004
2002-06-01,170402080504,119.75262788249884,89.32698002388626,119.0957603184769,153.0
2002-06-01,170402080505,83.82225700233907,48.0,77.75648641632178,111.0
2002-06-01,170402080601,108.82982228000442,83.0913902715199,103.0,130.00000000000003
2002-06-01,170402080604,60.87145691615677,21.000000000000004,47.00000000000001,82.00000000000001
2002-06-01,170402080305,113.09866343059085,87.99999999999999,114.00000000000004,140.0
2002-06-01,170402080306,107.96563859430432,76.0,108.0,138.99999999999997
2002-06-01,170402080201,128.09440581510356,115.0,128.0,140.0
2002-06-01,170402080203,132.7864560533509,106.0,127.0,155.99999999999994
2002-06-01,170402080202,114.51253053363756,92.50339111069204,111.4876250707555,136.0
2002-06-01,170402080204,125.3540468225771,95.34128641816623,122.24180608900876,156.00000000000003
2002-06-01,170402080208,131.65407030626204,105.0,129.99999999999997,158.0
2002-06-01,170402080209,140.34677839917816,113.002568057733,140.02228352106104,168.01095888007094
2002-06-01,170402080207,133.6444879797824,104.0,133.0,165.1157132858634
2002-06-01,170402080210,116.98628408499908,83.99999999999999,113.0,149.00000000000003
2002-06-01,170402080301,139.43555530900903,112.99999999999996,138.06506539382264,166.99999999999997
2002-06-01,170402080303,141.83330826187873,105.0,138.44670908478005,175.00000000000003
2002-06-01,170402080302,96.3379716489025,68.28054695149595,91.0,117.39919964003911
2002-06-01,170402080304,118.60295895141086,89.98577507232854,113.50405918587452,143.50683707804873
2002-06-01,170402080307,103.96445381954057,71.00000000000001,98.0,134.2589987733339
2002-06-01,170402080308,92.58346240393816,54.0,79.0,127.0
2002-06-01,170402080401,95.63506844209572,68.0,92.5021281403613,122.49750176851131
2002-06-01,170402080403,120.52484916738936,95.0,115.0,140.0
2002-06-01,170402080205,109.1783599214434,79.0,104.4863747530156,133.97581132836115
2002-06-01,170402080402,132.3614477479333,104.00000000000004,131.99999999999997,159.0
2002-06-01,170402080404,96.35250986983266,67.0,90.00000000000001,121.0
2002-07-01,170402080608,132.64053626572152,72.50051584742819,150.50796034037847,190.51296544542063
2002-07-01,170402080102,116.15114279078108,94.0,115.21581589936056,137.0
2002-07-01,170402080104,107.01558875193014,75.00000000000001,106.46983667329924,138.45177588239838
2002-07-01,170402080106,105.317420592748,79.00000000000001,103.46864835735867,129.0
2002-07-01,170402080107,92.87648657334384,65.99999999999999,84.00000000000001,116.0
2002-07-01,170402080105,103.61181296677012,77.00000000000001,98.0,125.24439790676276
2002-07-01,170402080108,99.79811148930716,64.0,84.23320615100012,129.0
2002-07-01,170402080211,93.89813018936547,61.35853139336373,89.0,119.0
2002-07-01,170402080506,79.42952102068307,48.0,76.31734587538392,106.41275676797676
2002-07-01,170402080602,64.21366040727382,29.0,55.28686159218158,90.18616722157262
2002-07-01,170402080603,103.03501232037864,64.51127212319435,102.00000000000004,138.0
2002-07-01,170402080605,82.52444874348747,35.99999999999999,66.99999999999999,126.08048144195423
2002-07-01,170402080607,128.46857470360865,74.53892596718183,140.4851104217493,178.5413562078847
2002-07-01,170402080606,127.69502412053154,82.5195551177434,138.50138455375105,176.50889433968152
2002-07-01,170402080507,69.008296570246,26.5167996028836,60.52061790167583,94.49321719321676
2002-07-01,170402080101,90.22358781552548,69.99999999999999,89.43334047631363,109.0
2002-07-01,170402080103,118.88123631646208,89.0,120.0,147.0
2002-07-01,170402080206,103.95253819638332,65.49932560989994,97.0,138.49325783561096
2002-07-01,170402080501,97.90911679569082,65.0,92.0,128.99999999999997
2002-07-01,170402080502,85.70787148397153,48.00000000000001,80.0,120.0
2002-07-01,170402080503,76.78092913143854,44.00000000000001,74.00000000000001,105.99999999999996
2002-07-01,170402080504,103.25680298406168,66.27702355108815,99.2219685617977,139.1367489059797
2002-07-01,170402080505,67.61610357381517,29.0,60.99999999999999,95.0
2002-07-01,170402080601,94.50556854228198,65.00000000000001,88.00000000000001,119.0
2002-07-01,170402080604,51.85436018111295,15.00000000000001,31.000000000000007,65.99999999999999
2002-07-01,170402080305,83.19947394332947,57.4879001167007,81.0,106.98493422261896
2002-07-01,170402080306,84.65257206885686,53.00000000000001,80.00000000000004,114.99999999999996
2002-07-01,170402080201,110.95718336206885,89.00000000000001,111.0,132.0
2002-07-01,170402080203,104.93816184904628,74.99999999999997,99.0,130.0
2002-07-01,170402080202,102.18108281962672,76.00000000000004,94.48408870170287,126.97678923831762
2002-07-01,170402080204,120.26864861503776,81.32371862018222,112.36050537286008,164.00000000000003
2002-07-01,170402080208,107.95872653052488,77.0,104.0,133.99999999999997
2002-07-01,170402080209,110.91159720469612,80.47794171780471,108.0,138.00000000000003
2002-07-01,170402080207,109.81246050340734,74.0,106.13145945667036,144.05775867790538
2002-07-01,170402080210,86.23954499245636,50.99999999999999,80.0,118.0
2002-07-01,170402080301,104.6818839395913,67.0,101.0,140.00000000000003
2002-07-01,170402080303,120.53951521439494,81.0,111.0,153.0
2002-07-01,170402080302,77.13002440842219,48.50987120412847,68.50051941917022,96.48532881646784
2002-07-01,170402080304,98.84942570691504,68.00000000000001,91.0,124.0
2002-07-01,170402080307,75.73177182456436,41.5139647100327,63.00000000000001,105.72786406734774
2002-07-01,170402080308,73.50615778581094,40.00000000000001,59.0,101.87753012124352
2002-07-01,170402080401,79.6347310796314,48.0,72.0,104.99999999999996
2002-07-01,170402080403,98.98972271282368,73.00000000000001,92.0,118.0
2002-07-01,170402080205,94.56810053757012,63.0,80.0,120.0
2002-07-01,170402080402,111.9040487975495,79.99999999999997,106.0,139.0
2002-07-01,170402080404,88.1886790541913,57.30695904671368,80.00000000000003,113.0
2002-08-01,170402080608,99.35522581358045,66.48757927050934,97.48364961290844,139.00000000000006
2002-08-01,170402080102,78.24913127662234,54.00000000000001,76.15963136612837,101.0
2002-08-01,170402080104,77.29513803042924,47.08740321974293,75.0,106.0
2002-08-01,170402080106,69.78186866406321,44.4898150069874,67.90474236473413,92.49811001135996
2002-08-01,170402080107,65.3871929581991,41.0,58.00000000000001,88.0
2002-08-01,170402080105,68.91213803229246,40.0,61.71698451146287,93.0
2002-08-01,170402080108,68.79506022576129,38.45709456575555,55.00000000000002,94.43965491695188
2002-08-01,170402080211,74.07898124446795,37.30587095918438,66.0,101.30997912524305
2002-08-01,170402080506,70.19599681266294,39.49358408853957,67.37079940360132,95.41815945913784
2002-08-01,170402080602,51.94157659097166,15.0,40.75488044585131,78.42494383317009
2002-08-01,170402080603,80.00694470593874,41.00000000000001,80.00000000000001,114.0
2002-08-01,170402080605,56.80836779659887,20.225266809044697,49.19215582058944,86.22968752666519
2002-08-01,170402080607,89.96149188343276,52.00000000000002,87.0,125.23266100675724
2002-08-01,170402080606,90.17614217670967,58.27365187769073,88.0,118.57395803541247
2002-08-01,170402080507,54.16401671407508,16.0,47.00000000000001,80.0
2002-08-01,170402080101,59.741042720080415,38.45446991468226,57.80028479135078,78.00000000000001
2002-08-01,170402080103,80.93825001002745,52.00000000000003,78.99999999999999,108.00000000000004
2002-08-01,170402080206,80.30619625338213,45.0,74.0,108.0
2002-08-01,170402080501,79.69558647470488,45.99999999999999,75.0,109.0
2002-08-01,170402080502,64.46120926208744,27.0,60.00000000000002,97.0
2002-08-01,170402080503,60.47632405836742,21.0,54.99999999999999,94.0
2002-08-01,170402080504,85.66478268502327,51.21307023895727,86.4641614574544,119.0
2002-08-01,170402080505,54.829480779114434,16.429920126409858,48.43727789815817,83.0
2002-08-01,170402080601,70.01610455778996,40.50062870970113,64.0,94.0
2002-08-01,170402080604,32.057857294021154,4.0,17.0,48.99999999999999
2002-08-01,170402080305,63.02921015156475,32.0,57.99999999999999,89.99999999999997
2002-08-01,170402080306,66.08356498885841,32.0,60.0,93.99999999999996
2002-08-01,170402080201,80.01876263252794,64.0,78.99999999999997,94.00000000000004
2002-08-01,170402080203,80.25288506320723,45.99999999999999,74.0,107.0
2002-08-01,170402080202,74.82638624751245,47.05075680763312,69.50036440734115,98.49643526381746
2002-08-01,170402080204,89.95282996533876,57.0,81.99999999999999,119.3210011708032
2002-08-01,170402080208,79.2655839179683,45.00000000000001,76.00000000000001,110.0
2002-08-01,170402080209,93.73999870512252,64.0,92.0,120.0
2002-08-01,170402080207,81.95290123513772,42.04880384177589,79.0,117.10515901911847
2002-08-01,170402080210,67.1199311878884,27.41257001985893,58.41039927399247,99.00000000000004
2002-08-01,170402080301,90.36541547479068,52.0,88.0,126.0
2002-08-01,170402080303,90.8755134541468,44.0,77.48252813373277,129.43424430162312
2002-08-01,170402080302,56.14779067711532,24.505163482793883,44.50036385569826,74.47831376163748
2002-08-01,170402080304,73.81841959486059,36.0,63.000000000000014,105.0
2002-08-01,170402080307,69.27717233000712,32.0,54.04085217005358,102.0
2002-08-01,170402080308,59.10623540763891,21.0,42.0,85.00000000000001
2002-08-01,170402080401,60.17154071296645,28.0,49.000000000000014,82.0
2002-08-01,170402080403,68.23808023054428,35.99999999999999,58.000000000000014,89.0
2002-08-01,170402080205,68.52492360093461,38.49371949381823,56.47385325411659,88.0
2002-08-01,170402080402,86.34826049108658,49.0,78.0,117.0
2002-08-01,170402080404,61.7171970045516,26.3827011303516,49.00000000000001,88.62385682272424
2002-09-01,170402080608,54.53185815536341,34.000000000000014,51.000000000000014,75.0
2002-09-01,170402080102,55.4957796132699,42.0,54.51609262470165,68.20899088528066
2002-09-01,170402080104,56.10086595644204,35.99999999999999,55.08709943528378,74.00000000000001
2002-09-01,170402080106,55.83843846207292,44.49059575157784,55.47278586430748,66.47534420693871
2002-09-01,170402080107,54.08362732715001,43.000000000000014,50.99999999999996,64.0
2002-09-01,170402080105,55.682985270842096,44.45774878214379,53.80253591557657,67.0
2002-09-01,170402080108,54.15576937499654,41.00000000000002,50.441186271464986,66.00000000000001
2002-09-01,170402080211,61.29760976146969,42.48017587482748,57.43018650119031,75.49255825538906
2002-09-01,170402080506,46.17586228481303,28.0,45.00000000000001,61.000000000000014
2002-09-01,170402080602,39.25118662144712,17.80914651567199,34.00000000000001,55.0
2002-09-01,170402080603,55.865352807018745,35.06531310830674,56.0,75.0
2002-09-01,170402080605,34.517715281529625,18.0,33.11543639881661,49.18674435428069
2002-09-01,170402080607,49.26252482288113,29.12901734858859,46.04692883089965,65.99999999999997
2002-09-01,170402080606,46.90622053499244,29.000000000000004,43.99999999999999,63.0
2002-09-01,170402080507,34.45623995012581,13.0,32.0,49.99999999999999
2002-09-01,170402080101,40.95559093228006,28.000000000000004,40.0,51.395727652737904
2002-09-01,170402080103,66.75489730632849,48.0,66.0,84.99999999999999
2002-09-01,170402080206,67.59570981214344,47.0,64.0,84.0
2002-09-01,170402080501,57.59786877477793,38.00000000000002,56.0,76.00000000000001
2002-09-01,170402080502,54.25911508148663,30.0,53.99999999999999,75.99999999999999
2002-09-01,170402080503,44.93704259740299,20.999999999999996,43.000000000000014,66.00000000000001
2002-09-01,170402080504,58.802596334582574,37.13839115516584,60.350316902817504,80.49944810613904
2002-09-01,170402080505,39.371963027739454,16.0,35.152432991104675,57.25437236107497
2002-09-01,170402080601,49.19596352209879,30.0,46.00000000000001,65.407536864883
2002-09-01,170402080604,19.160475315031608,5.999999999999998,16.0,30.0
2002-09-01,170402080305,50.61940681425236,33.487503434828305,47.48647625122082,65.51330991872705
2002-09-01,170402080306,52.94701995063336,35.000000000000014,51.00000000000001,69.99999999999999
2002-09-01,170402080201,59.16737849500559,50.00000000000001,56.99999999999999,66.00000000000004
2002-09-01,170402080203,67.92611736431492,51.0,65.00000000000001,81.99999999999999
2002-09-01,170402080202,55.77816838708277,42.49381079598774,52.49014144118612,65.46974714517198
2002-09-01,170402080204,61.15222977986336,47.30870824806602,57.0,71.00000000000001
2002-09-01,170402080208,62.864037956710106,43.000000000000014,61.00000000000001,81.0
2002-09-01,170402080209,74.16804368662912,57.00698403127971,73.00000000000003,90.01572432350736
2002-09-01,170402080207,66.51842114291809,45.035950395032245,64.27787040839694,85.089374841101
2002-09-01,170402080210,61.0748757315919,42.40627279111284,58.00000000000001,77.39248650168858
2002-09-01,170402080301,72.9472109839523,47.467890326586,70.48172191108905,98.87864077669902
2002-09-01,170402080303,70.09413374404069,49.000000000000014,64.0,89.13228278041075
2002-09-01,170402080302,52.77630592812166,37.30852067669174,49.0,64.30724476608529
2002-09-01,170402080304,56.85883865612655,34.0,51.00000000000001,75.0
2002-09-01,170402080307,60.20903652729068,42.0,55.0,77.68938608145268
2002-09-01,170402080308,53.52066405638541,36.49203516999118,49.000000000000014,68.4768851568701
2002-09-01,170402080401,57.397775478966366,41.51167549947246,55.99999999999999,71.0
2002-09-01,170402080403,54.89709771806061,39.00000000000001,52.0,67.00000000000001
2002-09-01,170402080205,56.49941583637686,42.537320736679206,51.00000000000001,67.47932824186452
2002-09-01,170402080402,61.61485017114976,44.0,59.00000000000001,77.0
2002-09-01,170402080404,48.25195142466751,28.369717313304744,44.39397503957,63.00000000000001
2002-10-01,170402080608,26.30976895075161,11.013619222079242,20.999999999999982,38.99999999999999
2002-10-01,170402080102,29.154747536075988,16.0,27.31036174126303,40.0
2002-10-01,170402080104,28.47068629925665,12.000000000000002,25.13632285706071,42.000000000000014
2002-10-01,170402080106,27.812179344289085,17.000000000000007,27.000000000000007,36.99999999999999
2002-10-01,170402080107,30.977842280700354,21.0,28.999999999999982,38.00000000000001
2002-10-01,170402080105,28.344158098811743,17.999999999999996,26.44471168056699,35.99999999999999
2002-10-01,170402080108,27.83588676125558,17.000000000000004,29.4898424093287,35.425977780130005
2002-10-01,170402080211,33.91682907173431,16.0,29.327509687381298,46.000000000000014
2002-10-01,170402080506,24.2908635321988,9.000000000000002,19.0,35.39248458072584
2002-10-01,170402080602,21.026382118034405,6.407581340089606,14.65648139301581,30.999999999999996
2002-10-01,170402080603,31.19265091307088,12.000000000000004,29.035177008571463,46.000000000000014
2002-10-01,170402080605,16.87102565275338,6.299589408777656,13.307896321896756,24.1432546145494
2002-10-01,170402080607,21.702990554331542,11.09508251326683,19.092625258103983,31.000000000000007
2002-10-01,170402080606,23.84952475705599,11.0,20.334297408552413,35.00000000000001
2002-10-01,170402080507,16.45075324146759,4.0,10.0,23.0
2002-10-01,170402080101,22.52232690984802,12.000000000000002,20.000000000000007,31.000000000000007
2002-10-01,170402080103,37.9995199898946,22.000000000000007,35.99999999999999,53.99999999999999
2002-10-01,170402080206,34.58640737656202,14.000000000000004,30.999999999999996,51.00000000000001
2002-10-01,170402080501,32.10003441427117,15.0,29.0,46.0
2002-10-01,170402080502,30.79240863902338,8.0,25.999999999999996,50.0
2002-10-01,170402080503,21.950409929247257,3.0000000000000013,14.0,37.0
2002-10-01,170402080504,31.772393706540356,10.528640071249791,31.000000000000004,49.00000000000001
2002-10-01,170402080505,18.60761578210248,3.0,8.999999999999998,28.0
2002-10-01,170402080601,26.211085597307623,11.497407040048676,21.45517487873373,38.417505387792254
2002-10-01,170402080604,10.943574337616647,3.0,8.0,16.0
2002-10-01,170402080305,24.37148789472497,10.0,20.000000000000007,34.48802349330696
2002-10-01,170402080306,24.729601558296583,9.999999999999998,23.00000000000001,35.0
2002-10-01,170402080201,30.272530459381496,21.0,30.0,36.99999999999999
2002-10-01,170402080203,38.77881905375743,24.0,37.0,50.99999999999999
2002-10-01,170402080202,30.068626677973217,20.0,27.49933870755032,37.4659693417249
2002-10-01,170402080204,33.491400532923514,24.000000000000004,31.000000000000004,39.39459185540103
2002-10-01,170402080208,34.721419248035154,17.999999999999996,33.00000000000001,50.99999999999999
2002-10-01,170402080209,41.84352935431591,25.49854955892652,42.0,56.48024087671578
2002-10-01,170402080207,35.667011926782365,16.309191360007564,32.046757353796075,53.3315943813084
2002-10-01,170402080210,32.06183589269642,14.24477659141099,28.257456968044657,47.19466627481909
2002-10-01,170402080301,38.7636104026178,17.000000000000004,36.0,60.47565287176818
2002-10-01,170402080303,39.14865654631373,25.06146304675717,36.0,52.1142663087422
2002-10-01,170402080302,27.37557764121382,16.309241124726253,26.084592487411584,35.0
2002-10-01,170402080304,28.26698733551501,11.999999999999996,23.000000000000004,38.99999999999998
2002-10-01,170402080307,30.735745909707983,17.344849665924272,27.0,39.0
2002-10-01,170402080308,25.196017960530565,14.0,23.47879820615344,34.0
2002-10-01,170402080401,29.77610048719975,19.000000000000007,29.0,39.0
2002-10-01,170402080403,27.048814147842048,13.0,24.0,36.000000000000014
2002-10-01,170402080205,32.10919369032448,20.0,29.0,40.00000000000001
2002-10-01,170402080402,31.419587396368723,16.0,27.99999999999999,41.99999999999999
2002-10-01,170402080404,23.581550657231134,7.0,19.000000000000004,33.69536349232601
2002-11-01,170402080608,20.972064183627097,11.000000000000004,18.0,28.00000000000001
2002-11-01,170402080102,18.278172234265654,11.518833346991949,18.428659285426694,24.21747878173351
2002-11-01,170402080104,15.726247683084472,6.999999999999999,14.999999999999996,22.999999999999996
2002-11-01,170402080106,17.375548113082292,11.999999999999998,18.000000000000007,22.984449369820773
2002-11-01,170402080107,20.051217816010308,14.999999999999996,19.999999999999982,24.999999999999982
2002-11-01,170402080105,20.59524471442109,16.0,21.00000000000001,26.00000000000001
2002-11-01,170402080108,19.23127460682448,15.0,20.0,23.441681111620102
2002-11-01,170402080211,23.505308831481035,13.999999999999996,22.000000000000007,31.000000000000004
2002-11-01,170402080506,17.53481073449776,9.000000000000002,16.0,25.408828795473003
2002-11-01,170402080602,17.353916509944153,9.420469262992077,16.0,23.61839168094069
2002-11-01,170402080603,19.29034622409211,10.135136961614704,18.999999999999982,27.0
2002-11-01,170402080605,15.540060162540662,9.099425481553489,13.999999999999996,20.23083855609348
