Date,huc12,sebal_mean,sebal_25th,sebal_50th,sebal_75th
2013-06-01,170402080103,153.13868133681822,139.99999999999994,161.00000000000003,170.99999999999994
2013-06-01,170402080206,142.34722801265323,122.0,150.0,168.01991546500255
2013-06-01,170402080501,125.69293714906264,101.0,131.99999999999997,154.0
2013-06-01,170402080502,114.32257463980672,77.99999999999999,122.0,155.99999999999997
2013-06-01,170402080503,76.32282077933819,41.0,73.00000000000001,109.0
2013-06-01,170402080504,126.18876185469809,96.18601516940176,138.99999999999997,165.00000000000003
2013-06-01,170402080505,65.12581499077818,23.42262166724109,53.4438501803806,101.4270015044555
2013-06-01,170402080601,111.22396963891956,87.04596880092734,111.0,137.00000000000003
2013-06-01,170402080604,72.83821916292284,40.99999999999999,55.99999999999999,89.99999999999999
2013-06-01,170402080305,87.75680491466129,59.000000000000014,89.00000000000001,118.0
2013-06-01,170402080306,77.1237488529783,43.00000000000001,72.99999999999999,114.00000000000004
2013-06-01,170402080201,81.69261262030265,47.99999999999999,82.00000000000001,111.0
2013-06-01,170402080203,121.15678436468563,98.0,122.0,148.99999999999997
2013-06-01,170402080202,75.33339419876415,41.00000000000001,69.50052966973857,109.0
2013-06-01,170402080204,102.94413846408644,58.37280809481841,102.0,149.3136763425076
2013-06-01,170402080208,136.24457641420517,117.0,143.99999999999997,163.00000000000003
2013-06-01,170402080209,153.28694717546836,140.0,161.0,174.00000000000003
2013-06-01,170402080207,122.25540566263967,96.0,132.00000000000003,155.2417549844803
2013-06-01,170402080210,113.2741711961174,86.0,116.71166814073383,145.0
2013-06-01,170402080301,136.94313313101577,122.4878750729714,147.00000000000003,162.0
2013-06-01,170402080303,122.01602240123712,77.0,132.0,168.00000000000003
2013-06-01,170402080302,79.29359204497837,46.3928053258188,71.0,108.3235357807966
2013-06-01,170402080304,107.15756577878236,73.00000000000003,109.00000000000004,143.01091413232646
2013-06-01,170402080307,89.62180328233255,49.455872153862366,83.21937310043084,130.35452907646416
2013-06-01,170402080308,65.93244346226119,23.000000000000004,51.0,108.45686728842033
2013-06-01,170402080401,71.8720331271106,36.49686982748003,64.0,105.0
2013-06-01,170402080403,82.7728492217225,47.0,77.99999999999999,117.0
2013-06-01,170402080205,81.0604930889699,40.99999999999999,66.0,116.50216499960828
2013-06-01,170402080402,101.66638937961226,54.99999999999997,108.99999999999996,152.0
2013-06-01,170402080404,83.57372627609345,46.308611994517705,74.0,120.00000000000004
2013-07-01,170402080608,159.2805788850329,135.0,183.00000000000003,201.56747228573704
2013-07-01,170402080102,113.52425358994002,93.27745283825372,116.0,138.0
2013-07-01,170402080104,130.8599445365207,104.0,137.0,163.08707782227847
2013-07-01,170402080106,108.16967811206344,79.00000000000001,114.92863221136592,140.0
2013-07-01,170402080107,80.02592921577559,33.0,76.0,124.0
2013-07-01,170402080105,95.75191062757187,65.00000000000001,93.0,125.0
2013-07-01,170402080108,83.16936338710754,34.48219982392303,75.0,131.00000000000003
2013-07-01,170402080211,106.10866908373576,78.37003741908144,107.0,137.2662684870376
2013-07-01,170402080506,105.3283594355406,80.0,106.35613114142072,129.0
2013-07-01,170402080602,88.50418368057758,55.205619437155946,86.0,119.2371839686546
2013-07-01,170402080603,122.7737858348875,85.46925593894125,135.0,163.51496628584005
2013-07-01,170402080605,93.82604909234648,42.0,80.0,149.05220365263642
2013-07-01,170402080607,139.98280828360527,91.0,166.00000000000003,185.1821989625616
2013-07-01,170402080606,148.55525967928855,120.0,163.46334422443545,184.3607279811593
2013-07-01,170402080507,94.0906567782678,54.000000000000014,93.0,126.0
2013-07-01,170402080101,95.01529834719302,75.0,94.0,114.0
2013-07-01,170402080103,158.8402791729926,145.0,167.00000000000003,178.99999999999994
2013-07-01,170402080206,144.2899217709574,123.0,152.0,171.0
2013-07-01,170402080501,121.69417567622256,95.0,126.99999999999994,154.0
2013-07-01,170402080502,117.34238308192164,82.0,122.00000000000004,159.0
2013-07-01,170402080503,80.84369703373314,48.000000000000014,82.99999999999997,112.0
2013-07-01,170402080504,122.95805616707516,94.41323766826233,130.0,160.37143176150957
2013-07-01,170402080505,80.26956982220584,41.40880430584329,76.0,114.47229978638649
2013-07-01,170402080601,120.91693839581248,98.0476341222696,119.06798083520576,144.00000000000003
2013-07-01,170402080604,69.69630068767577,32.0,47.0,92.0
2013-07-01,170402080305,95.33823171880336,73.50807749354314,95.99003575549274,117.47298072298072
2013-07-01,170402080306,75.06409310439031,35.0,77.99999999999999,112.0
2013-07-01,170402080201,88.80390936031841,62.000000000000014,93.00000000000004,114.0
2013-07-01,170402080203,110.42156339868625,85.00000000000001,111.99999999999996,137.99999999999997
2013-07-01,170402080202,83.66725887327067,50.0,80.0451974025566,115.49321127086448
2013-07-01,170402080204,117.24199190954948,76.0,122.0,166.0
2013-07-01,170402080208,128.9739798354523,110.0,131.99999999999997,151.0
2013-07-01,170402080209,146.7080580986871,131.51845841861802,152.0,168.51095488496156
2013-07-01,170402080207,121.4649878064094,96.0,128.0,152.1181827985149
2013-07-01,170402080210,110.22176535160568,86.21761168679333,112.32347861938064,138.99999999999997
2013-07-01,170402080301,123.27264871180196,101.00000000000004,134.46390778202894,155.0
2013-07-01,170402080303,96.22472858645118,54.00000000000001,96.43717410883582,141.0
2013-07-01,170402080302,55.93402509682581,21.000000000000004,45.0,82.00000000000001
2013-07-01,170402080304,94.5636372597796,59.99999999999999,93.0,131.0
2013-07-01,170402080307,86.90125776187435,44.36491269424593,86.49468718082363,129.0
2013-07-01,170402080308,70.3688543491978,34.498503016660976,56.473705702043326,105.48512692049152
2013-07-01,170402080401,80.19372857077641,42.99999999999998,77.99999999999999,111.0
2013-07-01,170402080403,77.81958916545153,43.00000000000001,73.99999999999999,111.0
2013-07-01,170402080205,81.48323333309902,36.00000000000001,69.99999999999999,124.00000000000004
2013-07-01,170402080402,104.67076018099182,64.0,107.0,147.0
2013-07-01,170402080404,93.14521576922148,60.99999999999999,88.30332769962251,124.6727380838854
2013-08-01,170402080608,99.294863690017,65.94599822443807,103.49907952442872,143.00000000000006
2013-08-01,170402080102,72.71471019689658,54.99999999999999,72.26151871647932,91.0
2013-08-01,170402080104,84.82591701371058,56.0,87.47938882207264,116.0
2013-08-01,170402080106,70.7126203552445,44.000000000000014,71.00000000000001,96.48489237195491
2013-08-01,170402080107,52.71549569883627,20.000000000000007,45.00000000000001,82.00000000000001
2013-08-01,170402080105,58.83373498807445,33.0,53.00000000000001,80.0
2013-08-01,170402080108,55.42113175458059,20.999999999999996,45.99999999999999,87.00000000000001
2013-08-01,170402080211,70.18327326801376,43.43820685439079,66.0,96.0
2013-08-01,170402080506,70.02150106561652,49.32083173183632,69.0,88.0
2013-08-01,170402080602,57.63450363459818,33.0,53.0,79.24371990447729
2013-08-01,170402080603,84.2062450396702,54.49866826236695,91.0,117.0
2013-08-01,170402080605,52.835608826577655,27.0,47.0,74.0
2013-08-01,170402080607,86.24769191650061,52.480514055577,86.0,119.4421201577475
2013-08-01,170402080606,85.30028038469737,60.30874001314288,84.00000000000001,112.0
2013-08-01,170402080507,58.21964925540714,34.0,56.00000000000002,78.00000000000001
2013-08-01,170402080101,62.364499116287874,47.0,63.00000000000001,77.0
2013-08-01,170402080103,108.78770626442706,91.0,117.0,132.00000000000003
2013-08-01,170402080206,99.2514839034364,72.50668624623667,104.48635218232172,128.530055833408
2013-08-01,170402080501,80.18481906711926,54.0,82.0,106.99999999999996
2013-08-01,170402080502,77.38599121229801,43.000000000000014,75.00000000000001,111.0
2013-08-01,170402080503,57.58925057337185,34.0,53.00000000000002,78.99999999999999
2013-08-01,170402080504,81.25841050155172,47.33112253972019,87.00000000000001,119.1897363183086
2013-08-01,170402080505,54.2571771062085,29.70195148177908,47.420921486445614,76.00000000000001
2013-08-01,170402080601,80.35142091685161,58.05521290988465,76.99999999999999,98.15311228143328
2013-08-01,170402080604,45.92534362592223,18.999999999999996,37.00000000000001,66.0
2013-08-01,170402080305,52.409375999276506,34.00000000000001,47.48799228867027,67.4831211710966
2013-08-01,170402080306,40.63582963919982,16.0,33.99999999999999,59.99999999999999
2013-08-01,170402080201,62.43082884967698,42.000000000000014,61.99999999999998,79.0
2013-08-01,170402080203,73.94457758222542,50.0,71.0,98.0
2013-08-01,170402080202,55.65055044834197,30.4970286398939,52.47773283956907,78.50817244396855
2013-08-01,170402080204,74.2434935498115,39.34763413045695,69.38075036964315,108.73489044064527
2013-08-01,170402080208,84.26648071973678,59.00000000000001,88.00000000000001,111.0
2013-08-01,170402080209,107.74447650770604,89.00000000000001,113.0,130.99999999999997
2013-08-01,170402080207,85.69174846667967,57.36167039522744,88.0,113.33992922958342
2013-08-01,170402080210,72.75806617143259,47.00000000000001,70.0,98.0
2013-08-01,170402080301,96.54450309798116,77.46675222756393,104.0,121.0
2013-08-01,170402080303,66.2058180439388,31.000000000000007,56.0,102.0
2013-08-01,170402080302,42.1947577482445,18.000000000000007,35.000000000000014,57.39049703032198
2013-08-01,170402080304,56.612021170929886,25.072495318352058,46.00000000000001,85.99999999999999
2013-08-01,170402080307,53.06887744642946,19.37760609977731,40.99999999999999,83.33830183276059
2013-08-01,170402080308,33.97149912444246,8.501821109446249,20.0,51.99999999999999
2013-08-01,170402080401,48.139374817480224,18.00000000000001,41.50465116279069,70.47461543841904
2013-08-01,170402080403,53.835900698086846,28.999999999999982,45.99999999999999,74.0
2013-08-01,170402080205,59.59708806817059,26.999999999999996,48.0,85.0
2013-08-01,170402080402,68.75387647118481,33.0,60.99999999999997,107.0
2013-08-01,170402080404,64.13062017367547,38.00000000000001,56.373275795347496,88.0
2013-09-01,170402080608,57.45911923549369,42.0,58.99999999999999,74.99999999999997
2013-09-01,170402080102,55.17763204541008,44.26721868748401,55.237941366246936,67.21198474988319
2013-09-01,170402080104,53.991038514835,40.00000000000002,56.09804577794419,69.0
2013-09-01,170402080106,43.3222517635332,28.504077426789134,45.48280322619631,57.904460483186575
2013-09-01,170402080107,44.84856372523361,32.0,44.99999999999999,58.00000000000001
2013-09-01,170402080105,45.77019344603415,30.459652976637237,46.0,59.99999999999999
2013-09-01,170402080108,45.59976638241291,31.00000000000001,44.78814595669672,60.00000000000001
2013-09-01,170402080211,49.45062282757355,37.00000000000001,50.47381773567617,62.99999999999999
2013-09-01,170402080506,61.6359247364992,49.0,65.38309201743567,76.0
2013-09-01,170402080602,53.24278628500481,45.34272844127546,53.99999999999999,62.99999999999998
2013-09-01,170402080603,62.452337776072746,51.00000000000001,63.00000000000001,75.0
2013-09-01,170402080605,39.64201847185048,26.190714613667996,39.27064306102605,53.15310252762458
2013-09-01,170402080607,52.699416721668825,37.99999999999999,51.05846593155419,67.1624223543006
2013-09-01,170402080606,42.28080513806789,25.27057934930337,41.00000000000001,56.34810706278152
2013-09-01,170402080507,44.77706375012192,29.0,46.99999999999999,60.000000000000014
2013-09-01,170402080101,52.14847334180356,44.818345303024174,53.00000000000001,59.39385578139018
2013-09-01,170402080103,65.36061261681594,55.00000000000001,66.00000000000001,77.0
2013-09-01,170402080206,57.187861608725726,42.0,59.00000000000001,72.99999999999999
2013-09-01,170402080501,56.597973524007394,43.00000000000001,58.0,71.0
