Date,huc12,pr,etr,tmmn,tmmx
2000-05-01,170402080401,29.70189398693432,209.44141070349377,277.7050635936072,293.71275782559314
2000-05-01,170402080403,31.362556107271285,201.63566522860265,277.3360456864913,292.510847445198
2000-05-01,170402080205,35.422000669944396,199.9364377511355,276.64743268910314,292.3225965763525
2000-05-01,170402080402,34.11367110366283,190.66118817258646,277.47971411293827,291.29914640849614
2000-05-01,170402080404,32.990514414432276,200.68188537117723,277.46487003152924,292.14138238752525
2000-06-01,170402080608,3.555772421288212,265.2630408409652,281.0891069018416,300.55682283423783
2000-06-01,170402080102,11.6499813755948,242.29321359058812,279.58665480290375,297.39033787004377
2000-06-01,170402080104,13.167607721371617,240.5683747018524,279.71048421828266,296.15404679200833
2000-06-01,170402080106,11.733397485744975,247.03654401289546,280.2182873775366,297.2196616512292
2000-06-01,170402080107,11.328554121227967,255.16984119893715,279.3544458497726,297.9987418592574
2000-06-01,170402080105,10.214065857672477,255.97961910165972,279.2722414682602,298.4693085032806
2000-06-01,170402080108,9.900915935603349,265.6378824886116,279.1987518475507,298.81736008102826
2000-06-01,170402080211,9.753374360891415,266.78238030847774,280.3407762651398,298.98148718348773
2000-06-01,170402080506,5.904827564746187,263.20253114307275,281.5453283093394,299.8213799745075
2000-06-01,170402080602,7.996383545375719,244.07286130958042,280.5286683122245,298.3657722128236
2000-06-01,170402080603,9.446170467773449,246.41021972474815,280.35389298835764,297.8932737273526
2000-06-01,170402080605,4.269663041054386,248.04745210637785,280.84522725980577,299.67236810971616
2000-06-01,170402080607,2.959771062943518,248.33989133604405,280.67566197838903,300.0314019845776
2000-06-01,170402080606,3.0220745162621836,254.92316494672113,280.77628930973106,300.2844056720976
2000-06-01,170402080507,4.768714871808622,271.9885368249982,281.12255106969224,300.3564915202465
2000-06-01,170402080101,10.53989323922501,237.91342469650095,279.6803725837373,297.48448936816465
2000-06-01,170402080103,13.337516490916087,245.57114885839655,280.28068040481224,296.4328888635294
2000-06-01,170402080206,15.790893755285634,244.90659326479155,279.9496755244473,296.20173209760725
2000-06-01,170402080501,9.940986132777317,251.29272259568543,280.414508534496,297.98670061683885
2000-06-01,170402080502,10.691971186813806,256.29600209795854,280.4757715643641,297.97070942848836
2000-06-01,170402080503,7.374135840890182,267.5020307687021,280.79875045987313,299.3582753651703
2000-06-01,170402080504,10.139552337067164,247.5981988850122,280.22357838923347,297.30372865494377
2000-06-01,170402080505,6.352873979365139,264.5874619397912,280.65305590447576,299.02067600861767
2000-06-01,170402080601,11.184488151754651,238.12426248401798,280.2675620735467,296.9372335260565
2000-06-01,170402080604,5.477085986800258,244.84176707759562,280.5641247668074,299.39861294186176
2000-06-01,170402080305,9.616804585320548,273.4424674878752,281.2490756109276,298.9334029182115
2000-06-01,170402080306,8.356319576352833,281.0839732742309,281.2307261149088,299.8931753285725
2000-06-01,170402080201,13.446947568848326,247.5535265206002,278.60733325855153,297.17325459248315
2000-06-01,170402080203,12.861561369164729,271.8983572920902,279.77246212870665,298.66129561073285
2000-06-01,170402080202,11.286090059472215,260.4486449839614,278.5446983774416,298.4362811516819
2000-06-01,170402080204,11.167072492916267,271.16081969428615,279.01415054023624,299.1834840135518
2000-06-01,170402080208,13.41042622726702,269.5838911693703,280.11281100339374,298.2432200842944
2000-06-01,170402080209,13.891596328824773,259.7334872912849,280.27888140283176,297.63455420387737
2000-06-01,170402080207,12.349304023331,267.7144499358869,279.7402584035372,298.6352088455859
2000-06-01,170402080210,10.637471304799332,273.1820431777648,280.09842858277653,299.3450253473899
2000-06-01,170402080301,14.406600318114258,253.90120253164073,280.70852523975157,297.3239072497269
2000-06-01,170402080303,9.60650088521706,269.25421810428014,281.1316129244291,298.67076100169356
2000-06-01,170402080302,8.161649908414795,280.39166824209406,280.6236248197284,300.10855873477374
2000-06-01,170402080304,10.58442923401951,266.01993105153366,281.045354991354,298.0781090997586
2000-06-01,170402080307,10.153516243334684,273.0800177824154,280.64980363798566,299.4494015227697
2000-06-01,170402080308,7.037904987523901,285.4632727718854,280.7612739442795,300.5575798704315
2000-06-01,170402080401,7.043530650848558,284.3337144038013,280.6505012388219,300.6026527677559
2000-06-01,170402080403,7.772011305189832,276.0371600671566,280.60562285818025,299.6659876337855
2000-06-01,170402080205,10.493040874387335,270.22708343800423,279.2635366841654,299.073016316693
2000-06-01,170402080402,10.100176653582896,264.6505977865692,280.88032789615585,298.5473662248252
2000-06-01,170402080404,8.41950590743937,269.5783730724896,280.5386083775277,299.17642179467737
2000-07-01,170402080608,7.669427088957761,299.52857659996926,283.9651997000078,305.83900915779753
2000-07-01,170402080102,10.87796181560509,278.75391584383544,283.53999266161304,302.69345601710444
2000-07-01,170402080104,11.369604645315372,276.4344115776591,283.8394092522045,301.298657936625
2000-07-01,170402080106,10.59339244650387,287.14872099120635,284.2657648949803,302.48986603492915
2000-07-01,170402080107,10.307685247033731,295.90054180055955,282.9695590730494,303.48808679485
2000-07-01,170402080105,10.579201663034198,293.79451961065877,282.7568782603246,303.8365045807064
2000-07-01,170402080108,10.220287244481012,303.885179188187,282.5622783269109,304.249100160341
2000-07-01,170402080211,10.075276050805195,302.3819327433778,284.05032688388735,303.8969811078297
2000-07-01,170402080506,13.609593279995776,300.257680682335,285.5909292835099,305.01747745970727
2000-07-01,170402080602,10.82886707173765,279.73433151957937,284.3248401570565,303.61374383320504
2000-07-01,170402080603,11.763319647649476,281.85748421578865,284.29930800978195,303.1304571345798
2000-07-01,170402080605,7.95692794442381,285.5746406837686,284.0946856668551,305.1687913241452
2000-07-01,170402080607,7.011499944458551,280.99320112565664,283.24563610363896,305.18419786732903
2000-07-01,170402080606,6.571101546413285,290.355865260418,283.3362832371193,305.58812461885225
2000-07-01,170402080507,10.198023253448067,307.8589498396377,284.5704162316758,305.55294051411744
2000-07-01,170402080101,10.864703155424058,275.66545272403965,283.810594019129,302.8817308235532
2000-07-01,170402080103,11.472830025788626,285.2888139140723,284.65168608128056,301.61603339875563
2000-07-01,170402080206,11.834207060319681,282.41688072546185,284.2014902569293,301.31379726910706
2000-07-01,170402080501,11.8718884972102,290.36128938466777,284.55474725001505,303.2127682288771
2000-07-01,170402080502,10.940101705979759,297.8905513891128,284.48435269869293,303.18955432859246
2000-07-01,170402080503,11.629764711647402,306.74098902171653,284.6135080399052,304.5446441931659
2000-07-01,170402080504,13.211459820200794,284.06615640931517,284.16247770416305,302.39342526391886
2000-07-01,170402080505,13.399851178064022,302.4027347690443,284.405424267612,304.1547199701949
2000-07-01,170402080601,11.220410439294657,274.34457070610745,284.649760020863,302.14243225493993
2000-07-01,170402080604,9.486250418130595,278.8509603855321,283.8977014652817,304.66198664780694
2000-07-01,170402080305,10.286846281585378,310.49079813714906,285.43792777225894,304.02308458165555
2000-07-01,170402080306,8.901596468488373,318.0938609608014,285.0041338094075,305.0996489715576
2000-07-01,170402080201,10.44367218806937,292.5824702180398,282.4858508630701,302.89295683989656
2000-07-01,170402080203,10.762461790475705,312.25606175160334,283.6381351513491,304.3795171688038
2000-07-01,170402080202,9.650144395488914,303.31127007579926,281.9161513194696,304.1907183301464
2000-07-01,170402080204,9.708010154408962,310.5417890392996,282.2724837286176,304.89212495578977
2000-07-01,170402080208,12.163028669988174,311.2848538279927,284.3616597134591,303.8631029223659
2000-07-01,170402080209,10.865316396446973,304.72995054800026,284.76414647156383,303.18339406640746
2000-07-01,170402080207,11.604188760699447,307.0807016774071,283.6118455878492,303.9983102346377
2000-07-01,170402080210,12.108876665628717,312.89640090872683,283.8294093546864,304.57910677386434
2000-07-01,170402080301,9.083942156159475,303.0930641242181,285.64955803993786,302.97393886456626
2000-07-01,170402080303,5.240639976583994,312.10660761330786,285.7042720768001,304.47275804639696
2000-07-01,170402080302,7.11113107515405,322.9055281490072,284.5232844855032,305.7240434818962
2000-07-01,170402080304,7.580761058125526,303.338243352076,285.2602730137527,303.60820174490567
2000-07-01,170402080307,9.75214058115,316.97082908113356,284.6285872067166,304.93946044437945
2000-07-01,170402080308,8.154576885727055,323.26982027019494,284.21813204766033,305.9190457251764
2000-07-01,170402080401,9.481960337249843,322.04097701668877,283.97309916817613,305.7321500602548
2000-07-01,170402080403,9.107141879430184,308.36715625930617,284.0344705770304,304.4057445484204
2000-07-01,170402080205,10.192734913472567,308.90644300949924,282.62854111546903,304.6216351824562
2000-07-01,170402080402,10.275974309134856,300.21595373334515,284.7004401072528,303.47999762702557
2000-07-01,170402080404,10.240881535828084,304.90568841764093,284.2410382328834,304.15608418121616
2000-08-01,170402080608,5.7716565256548185,277.8214631945136,284.39528181597905,304.599610271231
2000-08-01,170402080102,25.360424843497878,253.94220859813632,283.7713986014038,301.4517578609702
2000-08-01,170402080104,31.267425584542277,249.6469937340654,283.8843858926603,299.9968803078428
2000-08-01,170402080106,28.33307046156663,259.6661224284198,284.3671846065624,301.298707064661
2000-08-01,170402080107,30.70889610113906,268.8528835920187,283.23154662269405,302.1752518567752
2000-08-01,170402080105,26.27372817606967,268.3792495718721,283.1263764511198,302.55206407174546
2000-08-01,170402080108,27.308339450246578,276.7404296077264,283.03344498917863,302.84822018185184
2000-08-01,170402080211,28.885570080835734,272.05171787394016,284.20837202842944,302.56215997807755
2000-08-01,170402080506,16.197509046985793,279.4698444996057,285.87549706157955,303.3835639063715
2000-08-01,170402080602,19.620085330685626,256.09066150431323,284.5583140883121,302.2865108883187
2000-08-01,170402080603,23.49285824041564,257.86015081549175,284.41798052710266,301.7378723034293
2000-08-01,170402080605,10.479583839316891,267.59295179174376,284.3755078982001,303.964718826503
2000-08-01,170402080607,4.819261514292779,263.6993930464194,283.8305525132943,304.2622683177866
2000-08-01,170402080606,5.004953417194544,271.3286053484502,283.8803446194291,304.57972097919964
2000-08-01,170402080507,8.937972638812369,282.71924557174844,285.0025394798344,304.061876285711
2000-08-01,170402080101,21.232966032876227,250.7538061728541,284.0395481815326,301.5904666733302
2000-08-01,170402080103,30.971318281337574,258.7412183346888,284.65711463157834,300.28576719799725
2000-08-01,170402080206,33.24371620363026,249.129974974419,284.09088293041566,299.9301697222495
2000-08-01,170402080501,24.348761772646316,266.4045323631235,284.7204177331529,301.800172129277
2000-08-01,170402080502,27.197786374267007,269.1785883964636,284.61600379183085,301.77706113635986
2000-08-01,170402080503,20.80948363270285,284.46700123419413,284.9287246317358,303.1087724360453
2000-08-01,170402080504,21.552300084180978,258.77253181135296,284.3787912454827,300.99316542421644
2000-08-01,170402080505,16.219568464757668,277.3686900254673,284.70778091081223,302.6411942026005
2000-08-01,170402080601,25.124130051437916,248.76049156235416,284.7652965000698,300.81652479295605
2000-08-01,170402080604,12.174310702780438,258.73533109528074,284.3453501885247,303.46259782047014
2000-08-01,170402080305,27.391621010624778,277.905534355264,285.6427355314556,302.6262851168153
2000-08-01,170402080306,29.484318010881537,287.15781331996124,285.38850227355954,303.67462120056143
2000-08-01,170402080201,33.051987128161095,263.07512814496016,282.63979874894426,301.5080111446896
2000-08-01,170402080203,35.39077495675548,278.61259108848293,283.7428660906824,302.88396224124733
2000-08-01,170402080202,33.60608012052306,274.5378025716498,282.2061541665314,302.80499765306877
2000-08-01,170402080204,32.79303124885725,280.54268118170387,282.67423304589346,303.4516249794997
2000-08-01,170402080208,38.967967863053964,273.7671822933798,284.22333574557905,302.29604459886644
2000-08-01,170402080209,39.16671524551843,265.8802519579622,284.5784327416599,301.5114337372936
2000-08-01,170402080207,31.273229063731417,274.0014244233764,283.82633286047314,302.5770750540805
2000-08-01,170402080210,33.31812633579244,279.62529274199267,284.0068730175369,303.13195045884015
2000-08-01,170402080301,40.16538506515612,259.849962043405,285.4004431259022,301.2604077514191
2000-08-01,170402080303,31.26031364837448,273.6948508114525,285.8662553622728,302.86382128308696
2000-08-01,170402080302,32.818357939697535,284.3535511281807,284.8402243436603,304.0784054935663
2000-08-01,170402080304,31.618549408996174,269.8792846926458,285.3516155655976,302.02166911325634
2000-08-01,170402080307,36.50928067348758,278.1491523216691,284.8326703497865,303.30365976233435
